state,year,quarter,pincode,txn_count,txn_amount
chhattisgarh,2020,2,418007,136811,111982092.62
chhattisgarh,2020,2,467942,133035,108890747.86
chhattisgarh,2020,2,495929,116778,95584697.42
chhattisgarh,2020,3,469455,1548319,1265561107.71
chhattisgarh,2020,3,421506,623866,509934406.57
chhattisgarh,2020,3,431007,474274,387661670.64
chhattisgarh,2020,3,422082,303117,247761287.43
chhattisgarh,2020,3,466717,265913,217351928.78
chhattisgarh,2020,3,442883,200415,163815474.91
chhattisgarh,2020,3,410240,198289,162077081.7
chhattisgarh,2020,3,457880,165066,134921703.85
chhattisgarh,2020,3,457363,136741,111769211.86
chhattisgarh,2020,3,475593,124081,101421170.51
chhattisgarh,2020,4,486484,1720729,1411903482.1
chhattisgarh,2020,4,462275,842227,691070123.86
chhattisgarh,2020,4,473959,507843,416699257.21
chhattisgarh,2020,4,482839,340229,279166868.12
chhattisgarh,2020,4,493016,317799,260763043.96
chhattisgarh,2020,4,481717,259643,213043968.65
chhattisgarh,2020,4,444855,187934,154204966.91
chhattisgarh,2020,4,465271,168765,138476627.3
chhattisgarh,2020,4,469172,160026,131305585.77
chhattisgarh,2020,4,456678,152257,124930913.52
chhattisgarh,2021,1,450534,1404350,1152313662.84
chhattisgarh,2021,1,489156,646165,530198974.57
chhattisgarh,2021,1,444661,420305,344874104.55
chhattisgarh,2021,1,460184,348305,285795257.09
chhattisgarh,2021,1,453821,274400,225154439.89
chhattisgarh,2021,1,417351,228488,187481836.3
chhattisgarh,2021,1,422799,171864,141020329.68
chhattisgarh,2021,1,498316,157860,129529740.43
chhattisgarh,2021,1,437027,138219,113413661.92
chhattisgarh,2021,1,412511,121928,100046446.02
chhattisgarh,2021,2,487349,1597954,1328650492.17
chhattisgarh,2021,2,466316,754110,627019744.58
chhattisgarh,2021,2,444948,426688,354778726.0
chhattisgarh,2021,2,465890,343095,285273119.34
chhattisgarh,2021,2,464413,301585,250759190.73
chhattisgarh,2021,2,414890,236716,196822585.85
chhattisgarh,2021,2,499933,184271,153215740.48
chhattisgarh,2021,2,435215,180354,149959014.91
chhattisgarh,2021,2,415327,163177,135677359.52
chhattisgarh,2021,2,493307,137180,114061709.0
chhattisgarh,2021,3,419441,1556387,1289898723.55
chhattisgarh,2021,3,475673,835038,692060667.41
chhattisgarh,2021,3,433108,452882,375339107.45
chhattisgarh,2021,3,451093,402272,333394366.63
chhattisgarh,2021,3,464411,288516,239116220.48
chhattisgarh,2021,3,411913,263278,218199498.67
chhattisgarh,2021,3,449144,219783,182151437.78
chhattisgarh,2021,3,471015,174582,144690182.26
chhattisgarh,2021,3,445970,174308,144463293.97
chhattisgarh,2021,3,417283,149530,123927807.19
chhattisgarh,2021,4,416761,1838630,1557584842.87
chhattisgarh,2021,4,458921,904388,766147099.09
chhattisgarh,2021,4,421702,563221,477129465.88
chhattisgarh,2021,4,430607,473818,401392541.06
chhattisgarh,2021,4,482857,324065,274530348.25
chhattisgarh,2021,4,473717,297951,252407537.17
chhattisgarh,2021,4,464597,247945,210045089.49
chhattisgarh,2021,4,424452,227074,192364965.69
chhattisgarh,2021,4,468099,179478,152044425.3
chhattisgarh,2021,4,445151,169410,143515466.33
chhattisgarh,2022,1,462640,1498543,1269168848.3
chhattisgarh,2022,1,443731,756684,640862114.33
chhattisgarh,2022,1,493422,440060,372702379.42
chhattisgarh,2022,1,438947,312148,264369466.13
chhattisgarh,2022,1,433771,263365,223053043.08
chhattisgarh,2022,1,463778,209720,177619212.74
chhattisgarh,2022,1,413889,201745,170865098.79
chhattisgarh,2022,1,415810,174868,148102460.11
chhattisgarh,2022,1,488222,151181,128040993.76
chhattisgarh,2022,1,443599,133035,112672561.26
chhattisgarh,2022,2,483905,1590906,1316657910.24
chhattisgarh,2022,2,421390,775189,641558437.63
chhattisgarh,2022,2,412319,521648,431723735.12
chhattisgarh,2022,2,477294,400585,331530837.29
chhattisgarh,2022,2,475777,338327,280004584.0
chhattisgarh,2022,2,466085,276200,228587417.03
chhattisgarh,2022,2,493124,222640,184260435.01
chhattisgarh,2022,2,471671,180168,149110111.91
chhattisgarh,2022,2,434381,157431,130292940.31
chhattisgarh,2022,2,462363,149413,123656639.77
chhattisgarh,2022,3,470132,1883511,1612562600.15
chhattisgarh,2022,3,446106,805216,689383484.86
chhattisgarh,2022,3,451849,557338,477163317.28
chhattisgarh,2022,3,463131,430938,368946908.72
chhattisgarh,2022,3,419929,321729,275447992.22
chhattisgarh,2022,3,488350,250299,214293276.85
chhattisgarh,2022,3,411882,244829,209610200.65
chhattisgarh,2022,3,483561,191019,163540787.62
chhattisgarh,2022,3,473297,184698,158128778.59
chhattisgarh,2022,3,415385,172135,147373489.03
chhattisgarh,2022,4,444492,2159520,1825088346.37
chhattisgarh,2022,4,467571,914049,772496101.79
chhattisgarh,2022,4,478522,686543,580222219.72
chhattisgarh,2022,4,414996,437728,369940254.27
chhattisgarh,2022,4,448785,349313,295217024.73
chhattisgarh,2022,4,474578,308291,260548331.27
chhattisgarh,2022,4,449364,258058,218094226.22
chhattisgarh,2022,4,498778,244074,206275897.97
chhattisgarh,2022,4,495619,191096,161502260.75
chhattisgarh,2022,4,499320,170570,144155452.66
chhattisgarh,2023,1,433575,1575685,1331225347.81
chhattisgarh,2023,1,498214,847063,715646010.23
chhattisgarh,2023,1,489481,561019,473979915.11
chhattisgarh,2023,1,480382,414590,350268758.98
chhattisgarh,2023,1,485913,288750,243952163.74
chhattisgarh,2023,1,441233,242476,204857280.85
chhattisgarh,2023,1,410728,232357,196308389.69
chhattisgarh,2023,1,451281,205933,173983779.55
chhattisgarh,2023,1,477313,173342,146448964.2
chhattisgarh,2023,1,426385,138084,116661311.67
chhattisgarh,2023,2,475401,1882063,1590497996.81
chhattisgarh,2023,2,432733,845483,714502795.21
chhattisgarh,2023,2,480196,523698,442568074.08
chhattisgarh,2023,2,495754,379169,320428904.59
chhattisgarh,2023,2,457734,325592,275152342.92
chhattisgarh,2023,2,466220,292833,247468069.18
chhattisgarh,2023,2,471561,244016,206213951.5
chhattisgarh,2023,2,459209,206970,174906957.15
chhattisgarh,2023,2,486830,166091,140360599.83
chhattisgarh,2023,2,481117,146432,123747068.39
chhattisgarh,2023,3,443855,2061158,1766909849.0
chhattisgarh,2023,3,499947,1007770,863901864.08
chhattisgarh,2023,3,417262,592248,507699423.39
chhattisgarh,2023,3,474338,425601,364842916.24
chhattisgarh,2023,3,490925,351913,301674299.57
chhattisgarh,2023,3,424408,288653,247445567.97
chhattisgarh,2023,3,416084,272219,233357935.77
chhattisgarh,2023,3,465154,208050,178349204.28
chhattisgarh,2023,3,444143,200489,171867610.7
chhattisgarh,2023,3,429317,185286,158834928.79
chhattisgarh,2023,4,474530,2334519,1968190757.34
chhattisgarh,2023,4,475483,941011,793349521.4
chhattisgarh,2023,4,462058,720131,607129790.68
chhattisgarh,2023,4,447234,543930,458577820.91
chhattisgarh,2023,4,437025,414832,349737311.43
chhattisgarh,2023,4,444009,315249,265780929.1
chhattisgarh,2023,4,450868,262309,221148548.66
chhattisgarh,2023,4,457574,251726,212225850.23
chhattisgarh,2023,4,493900,203259,171364649.38
chhattisgarh,2023,4,473365,196247,165452788.64
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,356253,72262,55811191.77
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,317748,38817,29980570.94
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,332779,25817,19939907.85
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,352824,15957,12324836.86
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,354785,13269,10248427.91
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,326358,11054,8537801.57
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,332456,9956,7689447.4
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,370555,7869,6077947.56
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,367140,7405,5719749.53
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,343043,6310,4873691.67
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,318926,90677,72363762.88
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,335944,45944,36665241.9
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,367476,26160,20877298.67
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,336594,19412,15492233.32
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,352575,16238,12958980.4
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,389234,14063,11222868.94
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,321988,11230,8962644.74
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,348194,10553,8421854.71
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396908,8734,6970605.71
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,344718,8220,6560225.87
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,377551,106818,85110479.29
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,348111,51190,40787343.37
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,379207,35564,28336898.98
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396600,23406,18649875.05
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,347980,20922,16670155.56
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,323120,14792,11786017.44
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,374684,13320,10613335.2
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,376003,12344,9835853.21
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,349817,11000,8764841.43
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,341720,9664,7700253.68
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,350509,131275,104519628.4
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,365477,60501,48170686.67
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,310239,34930,27810853.47
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,390402,29013,23100207.32
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,380706,22437,17864109.71
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,350088,16495,13133575.0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,374728,14985,11931144.23
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,355426,14751,11745204.3
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,339533,11316,9010402.48
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,393670,11000,8758173.9
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,340713,108079,86399119.93
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,371969,49768,39785482.05
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,372636,34281,27404632.01
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,314727,27874,22282626.74
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,379204,20306,16233301.57
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,342100,18116,14482560.32
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,354731,14680,11735700.22
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,360930,13047,10430133.99
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,318150,10600,8474013.77
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,387465,10228,8176849.35
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,388697,124531,99582476.69
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,346803,60736,48568392.93
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,326894,40260,32194412.93
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,371599,26422,21129096.16
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,328930,23995,19187882.45
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,339828,19675,15733962.38
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,310152,14353,11477840.62
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,377924,14130,11299531.57
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,344693,12258,9802497.07
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,332561,10285,8225196.22
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,338539,133582,108235832.52
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,318777,69978,56700320.36
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,397389,45543,36901873.21
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,316577,32580,26398764.98
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,364404,24016,19459300.26
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,336908,21932,17771122.87
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,312777,16801,13613483.28
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,373512,14886,12062085.26
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,366330,14213,11516177.87
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,395635,11952,9684438.36
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,381558,159115,128754926.58
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,382714,83216,67338467.59
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,346795,52658,42610582.13
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396633,42202,34150181.35
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,369527,29164,23599766.92
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,325295,25379,20536879.01
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362270,23774,19237773.92
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,383424,18741,15165224.81
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,363300,18011,14574396.01
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,366266,14210,11499354.01
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,398440,141117,115808242.51
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,338646,69590,57109692.89
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,392137,41353,33936689.6
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,336357,30390,24939839.12
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,337042,22980,18858998.09
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,321575,21494,17639443.11
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,378780,16475,13520563.16
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,391011,14953,12271854.16
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,341940,14002,11490764.48
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,328864,12374,10155334.47
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,388332,147802,120900322.28
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,375612,70554,57712413.84
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,383805,49185,40233168.03
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,318763,38402,31412910.5
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362022,32185,26327331.85
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,334617,25767,21077887.84
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,398966,19964,16330909.66
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,314386,18395,15046902.04
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,333349,16392,13408471.3
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,343660,13468,11017179.69
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,311346,156477,128073764.9
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,336025,73543,60194078.16
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,350005,52037,42591762.25
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,358308,39801,32576734.16
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,358796,30440,24914908.62
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,368471,26386,21596475.71
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,353490,20938,17137950.57
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,356693,18529,15165800.27
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,394188,16692,13662878.93
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,399362,14506,11873213.66
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,391875,178203,146305775.14
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,398613,87903,72168981.97
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,327920,59485,48837696.92
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,366476,39881,32742672.45
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,374932,32742,26881358.56
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,361454,26025,21366816.31
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,395067,24852,20404146.56
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,361058,19092,15674649.76
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,332863,17308,14210596.8
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,332700,16751,13753212.98
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,333194,154251,126587737.46
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,375026,72953,59869705.97
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,386560,47179,38718469.41
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,325206,38292,31425167.06
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,325669,31501,25851618.78
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,327983,26502,21749803.44
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,373240,20464,16794172.58
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,355748,16780,13771106.38
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,378870,16572,13600197.06
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,334227,13012,10678913.95
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,360720,172156,141750321.79
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,324592,78111,64315805.68
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,389422,50983,41978604.75
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,320073,40490,33338739.05
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396303,31978,26330721.82
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,311392,26552,21862860.71
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,322626,24203,19928831.48
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,343738,17712,14584280.44
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,376662,15460,12730180.54
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,378269,15193,12510186.09
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,335745,195870,162685751.5
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,327103,88051,73133915.32
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,333407,60374,50145988.07
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,333601,43603,36216382.58
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,346536,31982,26563920.3
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,314683,28284,23492305.22
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,394496,21238,17639879.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,316497,20370,16919039.12
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,397544,18696,15528613.84
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396250,14634,12155055.57
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,369750,209367,172610371.32
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,374592,111309,91767778.57
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,343302,69085,56956861.05
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,353476,56009,46176084.02
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,329182,38161,31461937.2
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,397836,31614,26064116.36
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,347095,27214,22436857.92
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,321041,26276,21663354.72
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,390669,21589,17798825.95
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,367861,21525,17746028.76
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,358902,164355,135730054.49
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,368625,94435,77988322.54
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,360524,58445,48265905.84
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,331129,43291,35751169.87
