state,year,quarter,district,txn_count,txn_amount
haryana,2023,1,Hisar,1245673,1048049793.12
haryana,2023,1,Panipat,832922,700781371.3
haryana,2023,1,Karnal,686603,577675409.62
haryana,2023,1,Ambala,542423,456368939.42
haryana,2023,2,Gurugram,5025670,4283152313.82
haryana,2023,2,Faridabad,1902389,1621320538.3
haryana,2023,2,Hisar,1325758,1129884064.06
haryana,2023,2,Panipat,886471,755500081.23
haryana,2023,2,Karnal,730745,622781707.33
haryana,2023,2,Ambala,577295,492003333.59
haryana,2023,3,Gurugram,5620051,4792952825.33
haryana,2023,3,Faridabad,2127382,1814297574.65
haryana,2023,3,Hisar,1482554,1264368068.27
haryana,2023,3,Panipat,991314,845423179.83
haryana,2023,3,Karnal,817170,696908053.93
haryana,2023,3,Ambala,645572,550563835.94
haryana,2023,4,Gurugram,6108538,5291481193.76
haryana,2023,4,Faridabad,2312291,2003007716.96
haryana,2023,4,Hisar,1611415,1395878511.45
haryana,2023,4,Panipat,1077477,933357998.69
haryana,2023,4,Karnal,888197,769395401.03
haryana,2023,4,Ambala,701684,607829513.46
himachal-pradesh,2018,1,Himachal Pradesh District 1,462688,366232328.94
himachal-pradesh,2018,1,Himachal Pradesh District 2,209332,165692959.27
himachal-pradesh,2018,1,Himachal Pradesh District 3,129553,102545426.8
himachal-pradesh,2018,1,Himachal Pradesh District 4,97845,77447445.96
himachal-pradesh,2018,1,Himachal Pradesh District 5,77355,61229339.35
himachal-pradesh,2018,2,Himachal Pradesh District 1,548315,428680845.35
himachal-pradesh,2018,2,Himachal Pradesh District 2,248072,193946280.09
himachal-pradesh,2018,2,Himachal Pradesh District 3,153528,120031075.29
himachal-pradesh,2018,2,Himachal Pradesh District 4,115952,90653484.09
himachal-pradesh,2018,2,Himachal Pradesh District 5,91671,71669928.83
himachal-pradesh,2018,3,Himachal Pradesh District 1,657231,522600520.97
himachal-pradesh,2018,3,Himachal Pradesh District 2,297348,236437965.72
himachal-pradesh,2018,3,Himachal Pradesh District 3,184025,146328680.55
himachal-pradesh,2018,3,Himachal Pradesh District 4,138985,110514753.63
himachal-pradesh,2018,3,Himachal Pradesh District 5,109880,87372091.74
himachal-pradesh,2018,4,Himachal Pradesh District 1,732531,581947449.26
himachal-pradesh,2018,4,Himachal Pradesh District 2,331416,263288048.02
himachal-pradesh,2018,4,Himachal Pradesh District 3,205109,162945881.2
himachal-pradesh,2018,4,Himachal Pradesh District 4,154909,123064896.42
himachal-pradesh,2018,4,Himachal Pradesh District 5,122469,97294135.54
himachal-pradesh,2019,1,Himachal Pradesh District 1,626342,497602884.58
himachal-pradesh,2019,1,Himachal Pradesh District 2,283373,225128389.75
himachal-pradesh,2019,1,Himachal Pradesh District 3,175376,139329316.79
himachal-pradesh,2019,1,Himachal Pradesh District 4,132453,105228483.31
himachal-pradesh,2019,1,Himachal Pradesh District 5,104716,83192808.15
himachal-pradesh,2019,2,Himachal Pradesh District 1,712582,565944681.48
himachal-pradesh,2019,2,Himachal Pradesh District 2,322390,256047982.79
himachal-pradesh,2019,2,Himachal Pradesh District 3,199523,158465089.84
himachal-pradesh,2019,2,Himachal Pradesh District 4,150690,119680778.21
himachal-pradesh,2019,2,Himachal Pradesh District 5,119134,94618678.41
himachal-pradesh,2019,3,Himachal Pradesh District 1,806040,634949836.68
himachal-pradesh,2019,3,Himachal Pradesh District 2,364673,287267696.25
himachal-pradesh,2019,3,Himachal Pradesh District 3,225692,177786603.9
himachal-pradesh,2019,3,Himachal Pradesh District 4,170453,134273354.03
himachal-pradesh,2019,3,Himachal Pradesh District 5,134759,106155453.64
himachal-pradesh,2019,4,Himachal Pradesh District 1,1003711,804266480.38
himachal-pradesh,2019,4,Himachal Pradesh District 2,454105,363870916.48
himachal-pradesh,2019,4,Himachal Pradesh District 3,281040,225195437.37
himachal-pradesh,2019,4,Himachal Pradesh District 4,212255,170078881.23
himachal-pradesh,2019,4,Himachal Pradesh District 5,167807,134463020.77
himachal-pradesh,2020,1,Himachal Pradesh District 1,792045,640465519.3
himachal-pradesh,2020,1,Himachal Pradesh District 2,358341,289763133.44
himachal-pradesh,2020,1,Himachal Pradesh District 3,221773,179331000.68
himachal-pradesh,2020,1,Himachal Pradesh District 4,167494,135439759.88
himachal-pradesh,2020,1,Himachal Pradesh District 5,132419,107077604.9
himachal-pradesh,2020,2,Himachal Pradesh District 1,883904,724514119.18
himachal-pradesh,2020,2,Himachal Pradesh District 2,399901,327788889.6
himachal-pradesh,2020,2,Himachal Pradesh District 3,247494,202864694.63
himachal-pradesh,2020,2,Himachal Pradesh District 4,186920,153213585.08
himachal-pradesh,2020,2,Himachal Pradesh District 5,147777,121129450.79
himachal-pradesh,2020,3,Himachal Pradesh District 1,968261,780728051.88
himachal-pradesh,2020,3,Himachal Pradesh District 2,438066,353221523.82
himachal-pradesh,2020,3,Himachal Pradesh District 3,271114,218604653.31
himachal-pradesh,2020,3,Himachal Pradesh District 4,204759,165101190.77
himachal-pradesh,2020,3,Himachal Pradesh District 5,161880,130527697.99
himachal-pradesh,2020,4,Himachal Pradesh District 1,1073297,869224113.72
himachal-pradesh,2020,4,Himachal Pradesh District 2,485587,393259426.57
himachal-pradesh,2020,4,Himachal Pradesh District 3,300524,243383641.16
himachal-pradesh,2020,4,Himachal Pradesh District 4,226971,183815524.34
himachal-pradesh,2020,4,Himachal Pradesh District 5,179441,145323102.36
himachal-pradesh,2021,1,Himachal Pradesh District 1,885899,729660136.42
himachal-pradesh,2021,1,Himachal Pradesh District 2,400804,330117080.63
himachal-pradesh,2021,1,Himachal Pradesh District 3,248052,204305584.73
himachal-pradesh,2021,1,Himachal Pradesh District 4,187341,154301817.5
himachal-pradesh,2021,1,Himachal Pradesh District 5,148111,121989798.74
himachal-pradesh,2021,2,Himachal Pradesh District 1,986998,822532656.37
himachal-pradesh,2021,2,Himachal Pradesh District 2,446543,372135006.0
himachal-pradesh,2021,2,Himachal Pradesh District 3,276360,230309985.33
himachal-pradesh,2021,2,Himachal Pradesh District 4,208721,173941644.19
himachal-pradesh,2021,2,Himachal Pradesh District 5,165013,137516890.67
himachal-pradesh,2021,3,Himachal Pradesh District 1,1103492,921497051.89
himachal-pradesh,2021,3,Himachal Pradesh District 2,499248,416909053.13
himachal-pradesh,2021,3,Himachal Pradesh District 3,308978,258020117.33
himachal-pradesh,2021,3,Himachal Pradesh District 4,233356,194869724.73
himachal-pradesh,2021,3,Himachal Pradesh District 5,184489,154062465.92
himachal-pradesh,2021,4,Himachal Pradesh District 1,1214437,1011933180.27
himachal-pradesh,2021,4,Himachal Pradesh District 2,549442,457824692.07
himachal-pradesh,2021,4,Himachal Pradesh District 3,340043,283342325.81
himachal-pradesh,2021,4,Himachal Pradesh District 4,256818,213994325.73
himachal-pradesh,2021,4,Himachal Pradesh District 5,203038,169182224.49
himachal-pradesh,2022,1,Himachal Pradesh District 1,1060226,889210165.72
himachal-pradesh,2022,1,Himachal Pradesh District 2,479673,402301632.4
himachal-pradesh,2022,1,Himachal Pradesh District 3,296864,248979756.17
himachal-pradesh,2022,1,Himachal Pradesh District 4,224206,188041990.87
himachal-pradesh,2022,1,Himachal Pradesh District 5,177256,148664513.44
himachal-pradesh,2022,2,Himachal Pradesh District 1,1095891,903850803.22
himachal-pradesh,2022,2,Himachal Pradesh District 2,495809,408925434.73
himachal-pradesh,2022,2,Himachal Pradesh District 3,306850,253079149.65
himachal-pradesh,2022,2,Himachal Pradesh District 4,231748,191138058.29
himachal-pradesh,2022,2,Himachal Pradesh District 5,183218,151112239.9
himachal-pradesh,2022,3,Himachal Pradesh District 1,1220829,1017338869.91
himachal-pradesh,2022,3,Himachal Pradesh District 2,552334,460270365.6
himachal-pradesh,2022,3,Himachal Pradesh District 3,341833,284855924.44
himachal-pradesh,2022,3,Himachal Pradesh District 4,258169,215137471.28
himachal-pradesh,2022,3,Himachal Pradesh District 5,204106,170085986.34
himachal-pradesh,2022,4,Himachal Pradesh District 1,1374469,1162518558.95
himachal-pradesh,2022,4,Himachal Pradesh District 2,621845,525953404.48
himachal-pradesh,2022,4,Himachal Pradesh District 3,384852,325506385.9
himachal-pradesh,2022,4,Himachal Pradesh District 4,290660,245838737.2
himachal-pradesh,2022,4,Himachal Pradesh District 5,229793,194358164.8
himachal-pradesh,2023,1,Himachal Pradesh District 1,1130941,948079071.8
himachal-pradesh,2023,1,Himachal Pradesh District 2,511667,428935445.11
himachal-pradesh,2023,1,Himachal Pradesh District 3,316664,265463110.1
himachal-pradesh,2023,1,Himachal Pradesh District 4,239161,200491045.91
himachal-pradesh,2023,1,Himachal Pradesh District 5,189078,158506638.07
himachal-pradesh,2023,2,Himachal Pradesh District 1,1169001,1003449353.74
himachal-pradesh,2023,2,Himachal Pradesh District 2,528886,453986389.95
himachal-pradesh,2023,2,Himachal Pradesh District 3,327321,280966845.7
himachal-pradesh,2023,2,Himachal Pradesh District 4,247209,212200244.09
himachal-pradesh,2023,2,Himachal Pradesh District 5,195442,167763837.71
himachal-pradesh,2023,3,Himachal Pradesh District 1,1332900,1137862148.61
himachal-pradesh,2023,3,Himachal Pradesh District 2,603038,514798207.98
himachal-pradesh,2023,3,Himachal Pradesh District 3,373213,318602565.78
himachal-pradesh,2023,3,Himachal Pradesh District 4,281869,240624626.22
himachal-pradesh,2023,3,Himachal Pradesh District 5,222843,190235929.82
himachal-pradesh,2023,4,Himachal Pradesh District 1,1572311,1349969690.91
himachal-pradesh,2023,4,Himachal Pradesh District 2,711354,610761135.31
himachal-pradesh,2023,4,Himachal Pradesh District 3,440248,377992894.64
himachal-pradesh,2023,4,Himachal Pradesh District 4,332497,285479179.25
himachal-pradesh,2023,4,Himachal Pradesh District 5,262870,225697585.33
jammu-&-kashmir,2018,1,Jammu And Kashmir District 1,505944,392830916.36
jammu-&-kashmir,2018,1,Jammu And Kashmir District 2,271361,210692919.3
jammu-&-kashmir,2018,1,Jammu And Kashmir District 3,161489,125385035.2
jammu-&-kashmir,2018,1,Jammu And Kashmir District 4,105558,81958981.07
jammu-&-kashmir,2018,1,Jammu And Kashmir District 5,95551,74188949.3
jammu-&-kashmir,2018,2,Jammu And Kashmir District 1,550446,439580467.9
jammu-&-kashmir,2018,2,Jammu And Kashmir District 2,295229,235766810.08
jammu-&-kashmir,2018,2,Jammu And Kashmir District 3,175693,140306707.4
jammu-&-kashmir,2018,2,Jammu And Kashmir District 4,114843,91712657.4
jammu-&-kashmir,2018,2,Jammu And Kashmir District 5,103955,83017938.99
jammu-&-kashmir,2018,3,Jammu And Kashmir District 1,673572,524966264.65
jammu-&-kashmir,2018,3,Jammu And Kashmir District 2,361267,281563059.9
jammu-&-kashmir,2018,3,Jammu And Kashmir District 3,214992,167560420.6
jammu-&-kashmir,2018,3,Jammu And Kashmir District 4,140531,109527275.88
jammu-&-kashmir,2018,3,Jammu And Kashmir District 5,127208,99143662.0
jammu-&-kashmir,2018,4,Jammu And Kashmir District 1,802814,631663881.62
jammu-&-kashmir,2018,4,Jammu And Kashmir District 2,430585,338789799.1
jammu-&-kashmir,2018,4,Jammu And Kashmir District 3,256245,201616509.12
jammu-&-kashmir,2018,4,Jammu And Kashmir District 4,167496,131788324.09
jammu-&-kashmir,2018,4,Jammu And Kashmir District 5,151617,119294275.83
jammu-&-kashmir,2019,1,Jammu And Kashmir District 1,690563,547167533.31
jammu-&-kashmir,2019,1,Jammu And Kashmir District 2,370380,293470600.55
jammu-&-kashmir,2019,1,Jammu And Kashmir District 3,220416,174646692.93
jammu-&-kashmir,2019,1,Jammu And Kashmir District 4,144076,114159277.28
jammu-&-kashmir,2019,1,Jammu And Kashmir District 5,130417,103336531.56
jammu-&-kashmir,2019,2,Jammu And Kashmir District 1,766371,613788256.32
jammu-&-kashmir,2019,2,Jammu And Kashmir District 2,411039,329202295.87
jammu-&-kashmir,2019,2,Jammu And Kashmir District 3,244613,195910909.55
jammu-&-kashmir,2019,2,Jammu And Kashmir District 4,159893,128058811.03
jammu-&-kashmir,2019,2,Jammu And Kashmir District 5,144734,115918335.18
jammu-&-kashmir,2019,3,Jammu And Kashmir District 1,897130,724683978.74
jammu-&-kashmir,2019,3,Jammu And Kashmir District 2,481171,388680668.17
jammu-&-kashmir,2019,3,Jammu And Kashmir District 3,286348,231306962.86
jammu-&-kashmir,2019,3,Jammu And Kashmir District 4,187174,151195738.48
jammu-&-kashmir,2019,3,Jammu And Kashmir District 5,169429,136861791.47
jammu-&-kashmir,2019,4,Jammu And Kashmir District 1,957897,770909278.85
jammu-&-kashmir,2019,4,Jammu And Kashmir District 2,513763,413473379.29
jammu-&-kashmir,2019,4,Jammu And Kashmir District 3,305744,246061302.81
jammu-&-kashmir,2019,4,Jammu And Kashmir District 4,199852,160840036.68
jammu-&-kashmir,2019,4,Jammu And Kashmir District 5,180905,145591772.5
jammu-&-kashmir,2020,1,Jammu And Kashmir District 1,790930,646805040.48
jammu-&-kashmir,2020,1,Jammu And Kashmir District 2,424211,346910684.78
jammu-&-kashmir,2020,1,Jammu And Kashmir District 3,252451,206449312.89
jammu-&-kashmir,2020,1,Jammu And Kashmir District 4,165017,134947326.86
jammu-&-kashmir,2020,1,Jammu And Kashmir District 5,149373,122153792.78
jammu-&-kashmir,2020,2,Jammu And Kashmir District 1,948134,754557604.7
jammu-&-kashmir,2020,2,Jammu And Kashmir District 2,508527,404703239.72
jammu-&-kashmir,2020,2,Jammu And Kashmir District 3,302628,240842122.87
jammu-&-kashmir,2020,2,Jammu And Kashmir District 4,197815,157428475.89
jammu-&-kashmir,2020,2,Jammu And Kashmir District 5,179062,142503641.0
jammu-&-kashmir,2020,3,Jammu And Kashmir District 1,979457,789789582.59
jammu-&-kashmir,2020,3,Jammu And Kashmir District 2,525327,423599736.83
jammu-&-kashmir,2020,3,Jammu And Kashmir District 3,312626,252087578.87
jammu-&-kashmir,2020,3,Jammu And Kashmir District 4,204350,164779162.63
jammu-&-kashmir,2020,3,Jammu And Kashmir District 5,184977,149157453.91
jammu-&-kashmir,2020,4,Jammu And Kashmir District 1,1226717,995608623.22
jammu-&-kashmir,2020,4,Jammu And Kashmir District 2,657943,533989761.42
jammu-&-kashmir,2020,4,Jammu And Kashmir District 3,391547,317781562.16
jammu-&-kashmir,2020,4,Jammu And Kashmir District 4,255938,207720586.41
jammu-&-kashmir,2020,4,Jammu And Kashmir District 5,231674,188027862.87
jammu-&-kashmir,2021,1,Jammu And Kashmir District 1,980176,798534929.03
jammu-&-kashmir,2021,1,Jammu And Kashmir District 2,525712,428290260.14
jammu-&-kashmir,2021,1,Jammu And Kashmir District 3,312855,254878946.67
jammu-&-kashmir,2021,1,Jammu And Kashmir District 4,204500,166603763.63
jammu-&-kashmir,2021,1,Jammu And Kashmir District 5,185113,150809075.6
jammu-&-kashmir,2021,2,Jammu And Kashmir District 1,1007143,846643800.86
jammu-&-kashmir,2021,2,Jammu And Kashmir District 2,540176,454093215.63
jammu-&-kashmir,2021,2,Jammu And Kashmir District 3,321463,270234491.1
jammu-&-kashmir,2021,2,Jammu And Kashmir District 4,210127,176641044.18
jammu-&-kashmir,2021,2,Jammu And Kashmir District 5,190206,159894782.72
jammu-&-kashmir,2021,3,Jammu And Kashmir District 1,1110287,912847707.29
jammu-&-kashmir,2021,3,Jammu And Kashmir District 2,595497,489601353.44
jammu-&-kashmir,2021,3,Jammu And Kashmir District 3,354385,291365666.86
jammu-&-kashmir,2021,3,Jammu And Kashmir District 4,231646,190453614.65
jammu-&-kashmir,2021,3,Jammu And Kashmir District 5,209685,172397867.52
jammu-&-kashmir,2021,4,Jammu And Kashmir District 1,1317414,1083466270.42
jammu-&-kashmir,2021,4,Jammu And Kashmir District 2,706588,581111776.01
jammu-&-kashmir,2021,4,Jammu And Kashmir District 3,420496,345824248.53
jammu-&-kashmir,2021,4,Jammu And Kashmir District 4,274861,226050923.83
jammu-&-kashmir,2021,4,Jammu And Kashmir District 5,248803,204620412.65
jammu-&-kashmir,2022,1,Jammu And Kashmir District 1,1036947,874997151.2
jammu-&-kashmir,2022,1,Jammu And Kashmir District 2,556161,469300394.87
jammu-&-kashmir,2022,1,Jammu And Kashmir District 3,330976,279284404.64
jammu-&-kashmir,2022,1,Jammu And Kashmir District 4,216345,182556596.15
jammu-&-kashmir,2022,1,Jammu And Kashmir District 5,195835,165249517.25
jammu-&-kashmir,2022,2,Jammu And Kashmir District 1,1167213,974536009.21
jammu-&-kashmir,2022,2,Jammu And Kashmir District 2,626029,522687569.11
jammu-&-kashmir,2022,2,Jammu And Kashmir District 3,372554,311055537.45
jammu-&-kashmir,2022,2,Jammu And Kashmir District 4,243523,203324063.89
jammu-&-kashmir,2022,2,Jammu And Kashmir District 5,220436,184048147.86
jammu-&-kashmir,2022,3,Jammu And Kashmir District 1,1257650,1052741257.27
jammu-&-kashmir,2022,3,Jammu And Kashmir District 2,674534,564632567.15
jammu-&-kashmir,2022,3,Jammu And Kashmir District 3,401420,336017340.03
jammu-&-kashmir,2022,3,Jammu And Kashmir District 4,262392,219640555.74
jammu-&-kashmir,2022,3,Jammu And Kashmir District 5,237516,198817772.51
jammu-&-kashmir,2022,4,Jammu And Kashmir District 1,1483724,1258914692.65
jammu-&-kashmir,2022,4,Jammu And Kashmir District 2,795788,675212669.61
jammu-&-kashmir,2022,4,Jammu And Kashmir District 3,473580,401824440.17
jammu-&-kashmir,2022,4,Jammu And Kashmir District 4,309559,262655919.31
jammu-&-kashmir,2022,4,Jammu And Kashmir District 5,280212,237755111.47
jammu-&-kashmir,2023,1,Jammu And Kashmir District 1,1206851,1016590489.78
jammu-&-kashmir,2023,1,Jammu And Kashmir District 2,647289,545243281.78
jammu-&-kashmir,2023,1,Jammu And Kashmir District 3,385206,324478621.8
jammu-&-kashmir,2023,1,Jammu And Kashmir District 4,251793,212098175.68
jammu-&-kashmir,2023,1,Jammu And Kashmir District 5,227922,191990439.57
jammu-&-kashmir,2023,2,Jammu And Kashmir District 1,1226526,1036794334.02
jammu-&-kashmir,2023,2,Jammu And Kashmir District 2,657841,556079513.73
jammu-&-kashmir,2023,2,Jammu And Kashmir District 3,391486,330927349.78
jammu-&-kashmir,2023,2,Jammu And Kashmir District 4,255898,216313440.88
jammu-&-kashmir,2023,2,Jammu And Kashmir District 5,231638,195806081.14
jammu-&-kashmir,2023,3,Jammu And Kashmir District 1,1371418,1192722187.88
jammu-&-kashmir,2023,3,Jammu And Kashmir District 2,735553,639710647.03
jammu-&-kashmir,2023,3,Jammu And Kashmir District 3,437733,380696903.63
jammu-&-kashmir,2023,3,Jammu And Kashmir District 4,286128,248845727.65
jammu-&-kashmir,2023,3,Jammu And Kashmir District 5,259002,225254179.96
jammu-&-kashmir,2023,4,Jammu And Kashmir District 1,1568818,1346105930.07
jammu-&-kashmir,2023,4,Jammu And Kashmir District 2,841428,721977258.61
jammu-&-kashmir,2023,4,Jammu And Kashmir District 3,500740,429654419.73
jammu-&-kashmir,2023,4,Jammu And Kashmir District 4,327313,280847219.13
jammu-&-kashmir,2023,4,Jammu And Kashmir District 5,296282,254221804.96
jharkhand,2018,1,Jharkhand District 1,985409,766933902.77
jharkhand,2018,1,Jharkhand District 2,455909,354829487.69
jharkhand,2018,1,Jharkhand District 3,241568,188010081.71
jharkhand,2018,1,Jharkhand District 4,181439,141212701.27
jharkhand,2018,1,Jharkhand District 5,152127,118399669.78
jharkhand,2018,2,Jharkhand District 1,1161325,910101519.41
jharkhand,2018,2,Jharkhand District 2,537298,421067388.88
jharkhand,2018,2,Jharkhand District 3,284693,223106920.18
jharkhand,2018,2,Jharkhand District 4,213830,167573624.69
jharkhand,2018,2,Jharkhand District 5,179285,140501963.7
jharkhand,2018,3,Jharkhand District 1,1437982,1132497493.83
jharkhand,2018,3,Jharkhand District 2,665296,523961066.4
jharkhand,2018,3,Jharkhand District 3,352514,277626201.67
jharkhand,2018,3,Jharkhand District 4,264770,208522572.42
jharkhand,2018,3,Jharkhand District 5,221996,174835574.24
jharkhand,2018,4,Jharkhand District 1,1608589,1275834437.72
jharkhand,2018,4,Jharkhand District 2,744229,590277308.49
