state,year,quarter,pincode,registered_users
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,333945,5932
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,347394,4789
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,347369,4034
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,353431,3474
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,315698,43820
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,312473,21618
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,361186,14876
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,357619,9873
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,340571,8835
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,388284,6988
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,378362,6246
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,389113,5699
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,397096,4970
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,319678,4014
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,351177,53404
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,334634,24483
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,372354,15211
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,365908,12397
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,388831,9984
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,390699,8449
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,343200,6657
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,356763,6216
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,366168,4663
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,334280,4526
delhi,2018,1,151798,346125
delhi,2018,1,120270,193297
delhi,2018,1,139715,125167
delhi,2018,1,192698,89686
delhi,2018,1,161762,69091
delhi,2018,1,150738,51103
delhi,2018,1,155731,45887
delhi,2018,1,162622,43225
delhi,2018,1,148286,35080
delhi,2018,1,159654,30569
delhi,2018,2,175253,412181
delhi,2018,2,160399,201203
delhi,2018,2,138341,148886
delhi,2018,2,150695,100938
delhi,2018,2,190215,85730
delhi,2018,2,161051,68572
delhi,2018,2,143247,58497
delhi,2018,2,183684,48894
delhi,2018,2,147743,41336
delhi,2018,2,179918,39022
delhi,2018,3,131664,637843
delhi,2018,3,148103,295114
delhi,2018,3,168054,171831
delhi,2018,3,189583,133169
delhi,2018,3,165731,121286
delhi,2018,3,119380,100281
delhi,2018,3,139434,73496
delhi,2018,3,164723,67372
delhi,2018,3,152702,61826
delhi,2018,3,182912,51359
delhi,2018,4,187196,584692
delhi,2018,4,111263,304288
delhi,2018,4,117461,189058
delhi,2018,4,149549,122258
delhi,2018,4,179009,101161
delhi,2018,4,162781,81741
delhi,2018,4,151158,74174
delhi,2018,4,198242,68428
delhi,2018,4,192545,56776
delhi,2018,4,152826,50718
delhi,2019,1,138924,655771
delhi,2019,1,170797,323914
delhi,2019,1,117146,206537
delhi,2019,1,192844,150185
delhi,2019,1,123220,113811
delhi,2019,1,185807,95451
delhi,2019,1,128485,89744
delhi,2019,1,150408,80361
delhi,2019,1,142591,66833
delhi,2019,1,174248,57092
delhi,2019,2,152505,658562
delhi,2019,2,137831,272093
delhi,2019,2,195282,212008
delhi,2019,2,177537,149478
delhi,2019,2,164540,123230
delhi,2019,2,153981,103539
delhi,2019,2,182849,81439
delhi,2019,2,162534,76459
delhi,2019,2,115286,68167
delhi,2019,2,169825,54963
delhi,2019,3,183262,725569
delhi,2019,3,150731,342183
delhi,2019,3,190133,216224
delhi,2019,3,168559,166315
delhi,2019,3,174987,126334
delhi,2019,3,127239,114924
delhi,2019,3,193253,94374
delhi,2019,3,182879,71417
delhi,2019,3,132041,70389
delhi,2019,3,147840,61113
delhi,2019,4,122756,816615
delhi,2019,4,157697,386667
delhi,2019,4,137322,258154
delhi,2019,4,117030,186540
delhi,2019,4,163638,158513
delhi,2019,4,127423,143065
delhi,2019,4,140804,111873
delhi,2019,4,181561,96494
delhi,2019,4,117593,85134
delhi,2019,4,132920,69889
delhi,2020,1,130694,747132
delhi,2020,1,173279,374696
delhi,2020,1,164027,238795
delhi,2020,1,123636,170129
delhi,2020,1,134325,137896
delhi,2020,1,179491,107791
delhi,2020,1,154610,106976
delhi,2020,1,170637,89778
delhi,2020,1,185079,81969
delhi,2020,1,136661,61737
delhi,2020,2,199397,743805
delhi,2020,2,178937,366310
delhi,2020,2,139920,233701
delhi,2020,2,143234,174933
delhi,2020,2,155093,138142
delhi,2020,2,180632,114151
delhi,2020,2,196613,95975
delhi,2020,2,142143,89167
delhi,2020,2,112569,78678
delhi,2020,2,121758,67786
delhi,2020,3,165712,849395
delhi,2020,3,179459,416377
delhi,2020,3,191360,273687
delhi,2020,3,117805,190967
delhi,2020,3,193714,147034
delhi,2020,3,171573,137746
delhi,2020,3,118705,97748
delhi,2020,3,141702,89507
delhi,2020,3,182023,87795
delhi,2020,3,126839,80823
delhi,2020,4,170024,979218
delhi,2020,4,165805,490067
delhi,2020,4,177162,312188
delhi,2020,4,124168,250175
delhi,2020,4,178330,193578
delhi,2020,4,170353,136642
delhi,2020,4,123745,130032
delhi,2020,4,146312,117956
delhi,2020,4,133460,100498
delhi,2020,4,125871,88912
delhi,2021,1,117079,907136
delhi,2021,1,192861,403440
delhi,2021,1,114260,268744
delhi,2021,1,141598,217187
delhi,2021,1,178673,163829
delhi,2021,1,185518,136715
delhi,2021,1,192356,112089
delhi,2021,1,133701,92361
delhi,2021,1,196438,82755
delhi,2021,1,188369,69806
delhi,2021,2,157327,979573
delhi,2021,2,188206,415130
delhi,2021,2,146296,284539
delhi,2021,2,182797,206306
delhi,2021,2,134516,156680
delhi,2021,2,184738,138845
delhi,2021,2,153722,109623
delhi,2021,2,180980,100381
delhi,2021,2,197712,95075
delhi,2021,2,157017,78030
delhi,2021,3,125834,1084760
delhi,2021,3,132869,504684
delhi,2021,3,199373,318668
delhi,2021,3,115257,277416
delhi,2021,3,148174,216487
delhi,2021,3,157504,168775
delhi,2021,3,187375,136877
delhi,2021,3,145895,129505
delhi,2021,3,199575,115789
delhi,2021,3,166950,97992
delhi,2021,4,152074,1164217
delhi,2021,4,129839,553196
delhi,2021,4,126021,347187
delhi,2021,4,136616,289826
delhi,2021,4,169769,234761
delhi,2021,4,189308,168143
delhi,2021,4,196883,167287
delhi,2021,4,158949,132403
delhi,2021,4,170147,114531
delhi,2021,4,154786,105065
delhi,2022,1,188185,929662
delhi,2022,1,190034,509293
delhi,2022,1,174815,285756
delhi,2022,1,162801,253467
delhi,2022,1,153859,179632
delhi,2022,1,146756,144771
delhi,2022,1,186775,128635
delhi,2022,1,169942,113993
delhi,2022,1,113036,104281
delhi,2022,1,167902,84903
delhi,2022,2,126416,985583
delhi,2022,2,146911,456214
delhi,2022,2,189661,278350
delhi,2022,2,159995,204518
delhi,2022,2,143692,182519
delhi,2022,2,168580,136617
delhi,2022,2,148162,113609
delhi,2022,2,160307,97154
delhi,2022,2,198373,96431
delhi,2022,2,145056,83398
delhi,2022,3,187780,1090173
delhi,2022,3,130088,504830
delhi,2022,3,160498,338781
delhi,2022,3,190526,224489
delhi,2022,3,173112,184947
delhi,2022,3,125689,152681
delhi,2022,3,118719,129068
delhi,2022,3,167599,108012
delhi,2022,3,162176,104437
delhi,2022,3,156727,90722
delhi,2022,4,153817,1376089
delhi,2022,4,139247,668348
delhi,2022,4,141906,360162
delhi,2022,4,177126,320835
delhi,2022,4,115705,229005
delhi,2022,4,136012,203588
delhi,2022,4,199584,170147
delhi,2022,4,124480,130372
delhi,2022,4,167685,123760
delhi,2022,4,121405,121922
delhi,2023,1,115653,1040332
delhi,2023,1,169486,496892
delhi,2023,1,136297,297077
delhi,2023,1,126876,239903
delhi,2023,1,123714,163277
delhi,2023,1,164795,157565
delhi,2023,1,124949,123479
delhi,2023,1,177964,115390
delhi,2023,1,152440,87417
delhi,2023,1,112388,76624
delhi,2023,2,160514,1208638
delhi,2023,2,143368,512246
delhi,2023,2,154655,372845
delhi,2023,2,152724,273872
delhi,2023,2,164123,219664
delhi,2023,2,120031,192822
delhi,2023,2,159944,159164
delhi,2023,2,139872,124747
delhi,2023,2,141576,113157
delhi,2023,2,145268,112741
delhi,2023,3,168205,1133259
delhi,2023,3,118977,488554
delhi,2023,3,135122,379419
delhi,2023,3,166513,252522
delhi,2023,3,132228,183249
delhi,2023,3,138269,154696
delhi,2023,3,147800,133261
delhi,2023,3,192244,124731
delhi,2023,3,142100,102589
delhi,2023,3,182025,100042
delhi,2023,4,150556,1310568
delhi,2023,4,183271,623151
delhi,2023,4,192867,402294
delhi,2023,4,195710,318784
delhi,2023,4,191201,248579
delhi,2023,4,120612,192253
delhi,2023,4,149371,151486
delhi,2023,4,175450,128045
delhi,2023,4,112488,119028
delhi,2023,4,194054,119012
goa,2018,1,493443,39328
goa,2018,1,489679,19662
goa,2018,1,414408,13378
goa,2018,1,485627,10948
goa,2018,1,425243,7292
goa,2018,1,433519,6574
goa,2018,1,470499,5758
goa,2018,1,468912,4548
goa,2018,1,441193,4049
goa,2018,1,486450,3846
goa,2018,2,498126,50004
goa,2018,2,435262,24280
goa,2018,2,464400,16399
goa,2018,2,443020,12065
goa,2018,2,455816,9015
goa,2018,2,455392,8004
goa,2018,2,482793,6702
goa,2018,2,413884,5299
goa,2018,2,414001,4895
goa,2018,2,474720,4779
goa,2018,3,494110,62973
goa,2018,3,447788,30713
goa,2018,3,427871,17702
goa,2018,3,474806,14238
goa,2018,3,482057,11043
goa,2018,3,456903,9650
goa,2018,3,454645,7644
goa,2018,3,430574,6710
goa,2018,3,416806,6095
goa,2018,3,434690,5573
goa,2018,4,411096,77955
goa,2018,4,411235,32452
goa,2018,4,437709,21486
goa,2018,4,477988,16660
goa,2018,4,461266,14036
goa,2018,4,426573,12164
goa,2018,4,482836,8510
goa,2018,4,454026,8225
goa,2018,4,423893,6534
goa,2018,4,480149,5887
goa,2019,1,434930,67505
goa,2019,1,416855,31262
goa,2019,1,490413,22049
goa,2019,1,455235,16997
goa,2019,1,476594,12741
goa,2019,1,481053,11193
goa,2019,1,495209,8947
goa,2019,1,492238,7472
goa,2019,1,451500,7398
goa,2019,1,479404,5859
goa,2019,2,491354,66390
goa,2019,2,435141,34973
goa,2019,2,436735,22096
goa,2019,2,442106,14901
goa,2019,2,443397,13025
goa,2019,2,440312,10816
goa,2019,2,446547,9027
goa,2019,2,472142,7528
goa,2019,2,475767,6871
goa,2019,2,445754,6319
goa,2019,3,411978,83545
goa,2019,3,492457,42023
goa,2019,3,456253,25328
goa,2019,3,436606,18315
goa,2019,3,467117,16574
goa,2019,3,419068,11897
goa,2019,3,444718,11342
goa,2019,3,435765,8523
goa,2019,3,425321,8520
goa,2019,3,422907,7494
goa,2019,4,474574,93827
goa,2019,4,448794,41355
goa,2019,4,421101,26243
goa,2019,4,426582,20814
goa,2019,4,459346,16893
goa,2019,4,478962,14960
goa,2019,4,443122,10747
goa,2019,4,444670,9952
goa,2019,4,425315,8460
goa,2019,4,421324,8047
goa,2020,1,442191,81321
goa,2020,1,477698,38168
goa,2020,1,421130,22457
goa,2020,1,446450,17416
goa,2020,1,496558,14460
goa,2020,1,491219,10936
goa,2020,1,475294,10882
goa,2020,1,440381,9426
goa,2020,1,426460,7514
goa,2020,1,430360,7239
goa,2020,2,461218,80339
goa,2020,2,485035,46163
goa,2020,2,495526,26360
goa,2020,2,412987,22454
goa,2020,2,482268,15536
goa,2020,2,440661,14040
goa,2020,2,426240,10672
goa,2020,2,430104,10408
goa,2020,2,490547,9117
goa,2020,2,413885,7948
goa,2020,3,432401,92613
goa,2020,3,446231,53541
goa,2020,3,490665,30681
goa,2020,3,484722,23606
goa,2020,3,413538,18253
goa,2020,3,455934,14656
goa,2020,3,445014,13066
goa,2020,3,465544,10781
goa,2020,3,435857,10695
goa,2020,3,411118,8683
goa,2020,4,434970,120680
goa,2020,4,486777,51111
goa,2020,4,465345,34980
goa,2020,4,461275,25979
goa,2020,4,453247,21486
goa,2020,4,499814,17450
goa,2020,4,420399,13799
goa,2020,4,436177,13415
goa,2020,4,461340,10223
goa,2020,4,461755,9366
goa,2021,1,447167,94277
goa,2021,1,486527,40321
goa,2021,1,461091,29680
goa,2021,1,454786,22730
goa,2021,1,458524,16234
goa,2021,1,418677,14865
goa,2021,1,444269,12695
goa,2021,1,476209,9620
goa,2021,1,446283,9310
goa,2021,1,485735,7431
goa,2021,2,436867,95684
goa,2021,2,499520,52830
goa,2021,2,423401,31895
goa,2021,2,434117,21065
goa,2021,2,480357,20091
goa,2021,2,452329,14967
goa,2021,2,441290,14125
goa,2021,2,489400,10747
goa,2021,2,456641,10623
goa,2021,2,445581,8751
goa,2021,3,450367,100652
goa,2021,3,468939,50736
goa,2021,3,443249,36719
goa,2021,3,453250,27063
goa,2021,3,463629,18924
goa,2021,3,429123,16865
goa,2021,3,473045,14591
goa,2021,3,420134,11106
goa,2021,3,466261,10680
goa,2021,3,453893,9577
goa,2021,4,438009,115244
goa,2021,4,444881,56308
goa,2021,4,440257,39167
goa,2021,4,414107,25096
goa,2021,4,443573,21824
goa,2021,4,471163,17386
goa,2021,4,419870,15024
goa,2021,4,477580,13901
goa,2021,4,415610,11605
goa,2021,4,468976,9560
goa,2022,1,456857,90359
goa,2022,1,496016,45423
goa,2022,1,466329,31812
goa,2022,1,441599,20645
goa,2022,1,472494,18103
goa,2022,1,469200,13260
goa,2022,1,490925,12420
goa,2022,1,427488,10447
goa,2022,1,459653,9555
goa,2022,1,467737,7801
goa,2022,2,469749,121623
goa,2022,2,497916,59515
goa,2022,2,459258,36295
goa,2022,2,434183,27998
goa,2022,2,451271,20627
goa,2022,2,443431,20387
goa,2022,2,458470,17207
goa,2022,2,459495,13219
goa,2022,2,458405,12852
goa,2022,2,445822,11330
goa,2022,3,425185,133026
goa,2022,3,480353,53568
goa,2022,3,442191,42400
goa,2022,3,463914,27174
goa,2022,3,477094,20742
goa,2022,3,467671,17813
goa,2022,3,444694,16350
goa,2022,3,465496,13141
goa,2022,3,427210,11481
goa,2022,3,435779,9917
goa,2022,4,413442,130857
goa,2022,4,449470,58660
goa,2022,4,426916,39639
goa,2022,4,493839,29971
goa,2022,4,486605,23455
goa,2022,4,496237,19848
goa,2022,4,451909,15716
goa,2022,4,430722,13717
goa,2022,4,465434,12682
goa,2022,4,476330,11462
goa,2023,1,488769,108633
goa,2023,1,471674,49081
goa,2023,1,411064,29223
goa,2023,1,463444,24726
goa,2023,1,479776,17442
goa,2023,1,435670,14795
goa,2023,1,499808,13853
goa,2023,1,450607,10407
goa,2023,1,469966,9908
goa,2023,1,434485,9524
goa,2023,2,493911,114921
goa,2023,2,428766,53821
goa,2023,2,433156,34193
goa,2023,2,465723,27144
goa,2023,2,430635,20596
goa,2023,2,466863,17118
goa,2023,2,470708,16458
goa,2023,2,495655,14068
goa,2023,2,465201,12976
goa,2023,2,486251,9865
goa,2023,3,413748,123689
goa,2023,3,485522,57920
goa,2023,3,439120,41562
goa,2023,3,444291,29184
goa,2023,3,412238,22908
goa,2023,3,440741,21348
goa,2023,3,445587,18132
goa,2023,3,412191,13714
goa,2023,3,454788,12059
goa,2023,3,475329,11761
goa,2023,4,426281,148851
goa,2023,4,498815,62573
goa,2023,4,453695,45964
goa,2023,4,429567,32674
goa,2023,4,429330,25710
goa,2023,4,471936,21561
goa,2023,4,471590,17117
goa,2023,4,431521,16944
goa,2023,4,436862,15414
goa,2023,4,444933,12563
gujarat,2018,1,398899,379793
gujarat,2018,1,327987,187928
gujarat,2018,1,395413,123126
gujarat,2018,1,342183,87099
gujarat,2018,1,386837,68916
gujarat,2018,1,337331,59108
gujarat,2018,1,332657,47430
gujarat,2018,1,326790,39422
gujarat,2018,1,398495,34033
gujarat,2018,1,363807,33273
gujarat,2018,2,331303,422829
gujarat,2018,2,386384,216700
gujarat,2018,2,331042,147921
gujarat,2018,2,394452,96257
gujarat,2018,2,388946,83938
gujarat,2018,2,361392,66625
gujarat,2018,2,390421,53080
gujarat,2018,2,384181,52946
gujarat,2018,2,337790,44360
gujarat,2018,2,325147,40740
gujarat,2018,3,367772,482590
gujarat,2018,3,326231,230927
gujarat,2018,3,390256,165027
gujarat,2018,3,339021,118829
gujarat,2018,3,367923,95889
gujarat,2018,3,330985,79214
gujarat,2018,3,327770,69914
gujarat,2018,3,312069,56174
gujarat,2018,3,315512,54004
gujarat,2018,3,385499,48600
gujarat,2018,4,352693,649807
gujarat,2018,4,361980,274897
gujarat,2018,4,319234,177696
gujarat,2018,4,361167,137743
gujarat,2018,4,326186,107622
gujarat,2018,4,319744,86887
gujarat,2018,4,360667,71410
gujarat,2018,4,347863,64638
gujarat,2018,4,380779,62546
gujarat,2018,4,386404,48291
gujarat,2019,1,315214,521157
gujarat,2019,1,339236,249353
gujarat,2019,1,332268,157404
gujarat,2019,1,394211,112736
gujarat,2019,1,393782,100147
gujarat,2019,1,374483,74973
gujarat,2019,1,373443,62771
gujarat,2019,1,386197,59989
gujarat,2019,1,397145,55009
gujarat,2019,1,324024,44527
gujarat,2019,2,320916,613097
gujarat,2019,2,361424,317913
gujarat,2019,2,340690,189115
gujarat,2019,2,356227,168293
gujarat,2019,2,382422,121738
gujarat,2019,2,330204,95714
gujarat,2019,2,317903,83776
gujarat,2019,2,313524,70594
gujarat,2019,2,382911,63277
gujarat,2019,2,327559,57958
gujarat,2019,3,374253,687718
gujarat,2019,3,377573,316005
gujarat,2019,3,366168,203870
gujarat,2019,3,382666,171099
gujarat,2019,3,357402,127185
gujarat,2019,3,367004,110046
gujarat,2019,3,380012,84443
gujarat,2019,3,310365,72554
gujarat,2019,3,374287,71087
gujarat,2019,3,390721,58076
gujarat,2019,4,342995,804786
gujarat,2019,4,334504,370388
gujarat,2019,4,363489,254527
gujarat,2019,4,362231,214366
gujarat,2019,4,373728,157673
gujarat,2019,4,355493,120625
gujarat,2019,4,327138,116514
gujarat,2019,4,360051,96222
gujarat,2019,4,344849,89810
gujarat,2019,4,322996,70945
gujarat,2020,1,336084,604611
gujarat,2020,1,393901,343309
gujarat,2020,1,385275,207630
gujarat,2020,1,394862,162984
gujarat,2020,1,398537,111418
gujarat,2020,1,354443,98824
gujarat,2020,1,343215,92940
gujarat,2020,1,357865,76949
gujarat,2020,1,353393,69487
gujarat,2020,1,369980,57011
gujarat,2020,2,385638,764826
gujarat,2020,2,321080,393665
gujarat,2020,2,363401,251343
gujarat,2020,2,320651,171377
gujarat,2020,2,364984,154395
gujarat,2020,2,360497,126866
gujarat,2020,2,312155,103058
gujarat,2020,2,389300,84018
gujarat,2020,2,331353,76224
gujarat,2020,2,388920,67616
gujarat,2020,3,321624,820862
gujarat,2020,3,382020,405826
gujarat,2020,3,363726,299291
gujarat,2020,3,341277,183372
gujarat,2020,3,330774,159616
gujarat,2020,3,360714,145448
gujarat,2020,3,392340,110175
gujarat,2020,3,333914,99062
gujarat,2020,3,352225,87697
gujarat,2020,3,375091,75368
gujarat,2020,4,368599,965976
gujarat,2020,4,324711,445704
gujarat,2020,4,330777,258506
gujarat,2020,4,371213,203688
gujarat,2020,4,314961,176811
gujarat,2020,4,323429,140287
gujarat,2020,4,383619,115963
gujarat,2020,4,327654,102104
gujarat,2020,4,336923,90947
gujarat,2020,4,334207,74636
gujarat,2021,1,392587,772437
gujarat,2021,1,326485,374922
gujarat,2021,1,371320,225846
gujarat,2021,1,389014,199655
gujarat,2021,1,371046,149404
gujarat,2021,1,385908,117651
gujarat,2021,1,346205,108388
gujarat,2021,1,333696,87635
gujarat,2021,1,326088,71544
gujarat,2021,1,337306,68734
gujarat,2021,2,311014,964501
gujarat,2021,2,395563,454823
gujarat,2021,2,350084,261323
gujarat,2021,2,362682,215597
gujarat,2021,2,332355,166289
gujarat,2021,2,338869,135494
gujarat,2021,2,365796,123224
gujarat,2021,2,384148,90374
gujarat,2021,2,375807,81318
gujarat,2021,2,377044,73085
gujarat,2021,3,328515,870549
gujarat,2021,3,356009,450352
gujarat,2021,3,334323,285940
gujarat,2021,3,384916,186116
gujarat,2021,3,395291,172583
gujarat,2021,3,345480,132354
gujarat,2021,3,384107,118558
gujarat,2021,3,312578,100690
gujarat,2021,3,330135,80700
gujarat,2021,3,320787,79881
gujarat,2021,4,391740,1033069
gujarat,2021,4,355527,443722
gujarat,2021,4,321413,341993
gujarat,2021,4,395823,214808
gujarat,2021,4,394829,174726
gujarat,2021,4,356842,164780
gujarat,2021,4,316502,132521
gujarat,2021,4,361271,119463
gujarat,2021,4,347745,106314
gujarat,2021,4,378679,87478
gujarat,2022,1,326426,848623
gujarat,2022,1,389632,434444
gujarat,2022,1,353824,300153
gujarat,2022,1,315601,194195
gujarat,2022,1,338404,161201
gujarat,2022,1,358307,133698
gujarat,2022,1,329583,116321
gujarat,2022,1,382539,93109
gujarat,2022,1,333790,83166
gujarat,2022,1,374183,73482
gujarat,2022,2,317783,911450
gujarat,2022,2,311846,452900
gujarat,2022,2,348127,262564
gujarat,2022,2,377414,209429
gujarat,2022,2,344778,162578
gujarat,2022,2,327479,146245
gujarat,2022,2,399534,123422
gujarat,2022,2,322263,96078
gujarat,2022,2,321582,95928
gujarat,2022,2,314513,74643
gujarat,2022,3,340688,1091766
gujarat,2022,3,373526,523526
gujarat,2022,3,325603,350345
gujarat,2022,3,356058,240156
gujarat,2022,3,350024,202885
gujarat,2022,3,386357,152045
gujarat,2022,3,315901,151882
gujarat,2022,3,398847,113084
gujarat,2022,3,378654,110409
gujarat,2022,3,378548,94517
gujarat,2022,4,366818,1339004
gujarat,2022,4,356437,557951
gujarat,2022,4,322329,427097
gujarat,2022,4,320068,303612
gujarat,2022,4,311263,210195
gujarat,2022,4,361653,173093
gujarat,2022,4,315352,165386
gujarat,2022,4,349624,150696
gujarat,2022,4,348569,115449
gujarat,2022,4,372666,113115
gujarat,2023,1,349354,892382
gujarat,2023,1,384224,472274
gujarat,2023,1,329920,281429
gujarat,2023,1,335919,232263
gujarat,2023,1,368443,168440
gujarat,2023,1,334559,143554
gujarat,2023,1,330632,119717
gujarat,2023,1,389681,94451
gujarat,2023,1,396962,86287
gujarat,2023,1,354831,77530
gujarat,2023,2,329045,1094279
gujarat,2023,2,385663,487828
gujarat,2023,2,373971,318910
gujarat,2023,2,354837,245498
gujarat,2023,2,365881,188125
gujarat,2023,2,319689,150524
gujarat,2023,2,385522,134735
gujarat,2023,2,383075,124926
gujarat,2023,2,347720,107258
gujarat,2023,2,399019,92245
gujarat,2023,3,395045,1376867
gujarat,2023,3,371605,609470
gujarat,2023,3,312896,379350
gujarat,2023,3,387854,302630
gujarat,2023,3,331434,254575
gujarat,2023,3,368672,190194
gujarat,2023,3,336279,156660
gujarat,2023,3,347590,147679
gujarat,2023,3,313431,131282
gujarat,2023,3,324480,110881
gujarat,2023,4,365791,1271657
gujarat,2023,4,364885,620675
gujarat,2023,4,318783,446393
gujarat,2023,4,375031,307769
gujarat,2023,4,317733,269021
gujarat,2023,4,367814,206212
gujarat,2023,4,328638,166107
gujarat,2023,4,318532,156215
gujarat,2023,4,392719,145308
gujarat,2023,4,351929,111631
haryana,2018,1,172994,255508
haryana,2018,1,141808,110864
haryana,2018,1,112976,74956
haryana,2018,1,156626,52067
haryana,2018,1,118154,44204
haryana,2018,1,152946,38480
haryana,2018,1,179670,29334
haryana,2018,1,191485,27181
haryana,2018,1,176152,24976
haryana,2018,1,152891,22029
haryana,2018,2,180630,301737
