state,year,quarter,category,txn_count,txn_amount
jammu-&-kashmir,2019,4,Recharge & bill payments,951341,247348788.81
jammu-&-kashmir,2019,4,Peer-to-peer payments,596821,984755943.87
jammu-&-kashmir,2019,4,Merchant payments,478828,306450151.51
jammu-&-kashmir,2019,4,Financial Services,44515,109063597.14
jammu-&-kashmir,2019,4,Others,86659,71061081.78
jammu-&-kashmir,2020,1,Recharge & bill payments,755284,196374077.73
jammu-&-kashmir,2020,1,Peer-to-peer payments,509334,840402338.76
jammu-&-kashmir,2020,1,Merchant payments,410649,262815424.59
jammu-&-kashmir,2020,1,Financial Services,36755,90050300.29
jammu-&-kashmir,2020,1,Others,69963,57369949.36
jammu-&-kashmir,2020,2,Recharge & bill payments,899252,233805695.82
jammu-&-kashmir,2020,2,Peer-to-peer payments,607699,1002703712.66
jammu-&-kashmir,2020,2,Merchant payments,500991,320634661.59
jammu-&-kashmir,2020,2,Financial Services,43919,107602375.93
jammu-&-kashmir,2020,2,Others,84308,69133104.63
jammu-&-kashmir,2020,3,Recharge & bill payments,904484,235166086.55
jammu-&-kashmir,2020,3,Peer-to-peer payments,623686,1029083238.23
jammu-&-kashmir,2020,3,Merchant payments,543724,347983771.34
jammu-&-kashmir,2020,3,Financial Services,46498,113921754.41
jammu-&-kashmir,2020,3,Others,88347,72444591.28
jammu-&-kashmir,2020,4,Recharge & bill payments,1092348,284010733.53
jammu-&-kashmir,2020,4,Peer-to-peer payments,801058,1321746528.67
jammu-&-kashmir,2020,4,Merchant payments,700923,448590726.55
jammu-&-kashmir,2020,4,Financial Services,57444,140738737.52
jammu-&-kashmir,2020,4,Others,112048,91880009.31
jammu-&-kashmir,2021,1,Recharge & bill payments,885456,230218738.58
jammu-&-kashmir,2021,1,Peer-to-peer payments,616489,1017207016.03
jammu-&-kashmir,2021,1,Merchant payments,573382,366964641.3
jammu-&-kashmir,2021,1,Financial Services,46281,113390743.75
jammu-&-kashmir,2021,1,Others,86752,71137232.7
jammu-&-kashmir,2021,2,Recharge & bill payments,874627,227403210.46
jammu-&-kashmir,2021,2,Peer-to-peer payments,642658,1060386975.36
jammu-&-kashmir,2021,2,Merchant payments,610916,390986348.31
jammu-&-kashmir,2021,2,Financial Services,48014,117634732.9
jammu-&-kashmir,2021,2,Others,92902,76179830.74
jammu-&-kashmir,2021,3,Recharge & bill payments,953624,247942295.95
jammu-&-kashmir,2021,3,Peer-to-peer payments,725754,1197494415.62
jammu-&-kashmir,2021,3,Merchant payments,667911,427463558.44
jammu-&-kashmir,2021,3,Financial Services,52866,129522349.4
jammu-&-kashmir,2021,3,Others,101348,83106173.95
jammu-&-kashmir,2021,4,Recharge & bill payments,1113186,289428412.36
jammu-&-kashmir,2021,4,Peer-to-peer payments,854369,1409709560.34
jammu-&-kashmir,2021,4,Merchant payments,814571,521325485.97
jammu-&-kashmir,2021,4,Financial Services,63461,155481284.86
jammu-&-kashmir,2021,4,Others,122578,100514779.59
jammu-&-kashmir,2022,1,Recharge & bill payments,839195,218190793.27
jammu-&-kashmir,2022,1,Peer-to-peer payments,659568,1088287444.15
jammu-&-kashmir,2022,1,Merchant payments,687468,439979525.15
jammu-&-kashmir,2022,1,Financial Services,51832,126989310.42
jammu-&-kashmir,2022,1,Others,98203,80526574.97
jammu-&-kashmir,2022,2,Recharge & bill payments,920144,239237587.26
jammu-&-kashmir,2022,2,Peer-to-peer payments,758177,1250992407.33
jammu-&-kashmir,2022,2,Merchant payments,790398,505855150.47
jammu-&-kashmir,2022,2,Financial Services,56501,138427890.53
jammu-&-kashmir,2022,2,Others,104538,85721296.72
jammu-&-kashmir,2022,3,Recharge & bill payments,1004784,261244048.6
jammu-&-kashmir,2022,3,Peer-to-peer payments,804348,1327174457.76
jammu-&-kashmir,2022,3,Merchant payments,846006,541444016.27
jammu-&-kashmir,2022,3,Financial Services,60348,147854239.43
jammu-&-kashmir,2022,3,Others,118029,96784097.29
jammu-&-kashmir,2022,4,Recharge & bill payments,1122833,291936796.29
jammu-&-kashmir,2022,4,Peer-to-peer payments,943448,1556689306.34
jammu-&-kashmir,2022,4,Merchant payments,1059874,678319744.29
jammu-&-kashmir,2022,4,Financial Services,74466,182444089.05
jammu-&-kashmir,2022,4,Others,142244,116640216.62
jammu-&-kashmir,2023,1,Recharge & bill payments,900610,234158607.15
jammu-&-kashmir,2023,1,Peer-to-peer payments,788813,1301542404.93
jammu-&-kashmir,2023,1,Merchant payments,857843,549019590.08
jammu-&-kashmir,2023,1,Financial Services,59563,145930639.46
jammu-&-kashmir,2023,1,Others,112235,92033332.42
jammu-&-kashmir,2023,2,Recharge & bill payments,894985,232696130.47
jammu-&-kashmir,2023,2,Peer-to-peer payments,770046,1270575956.52
jammu-&-kashmir,2023,2,Merchant payments,922709,590534237.04
jammu-&-kashmir,2023,2,Financial Services,60941,149306650.47
jammu-&-kashmir,2023,2,Others,114710,94062357.95
jammu-&-kashmir,2023,3,Recharge & bill payments,993970,258432288.94
jammu-&-kashmir,2023,3,Peer-to-peer payments,866497,1429720345.55
jammu-&-kashmir,2023,3,Merchant payments,1029863,659112933.58
jammu-&-kashmir,2023,3,Financial Services,71293,174667946.66
jammu-&-kashmir,2023,3,Others,128214,105136095.0
jammu-&-kashmir,2023,4,Recharge & bill payments,1118508,290812111.01
jammu-&-kashmir,2023,4,Peer-to-peer payments,975171,1609032375.13
jammu-&-kashmir,2023,4,Merchant payments,1215426,777872675.01
jammu-&-kashmir,2023,4,Financial Services,79826,195574391.21
jammu-&-kashmir,2023,4,Others,145653,119435500.65
jharkhand,2018,1,Recharge & bill payments,993667,258353548.76
jharkhand,2018,1,Peer-to-peer payments,555729,916954283.15
jharkhand,2018,1,Merchant payments,350517,224331363.66
jharkhand,2018,1,Financial Services,39238,96135071.37
jharkhand,2018,1,Others,77303,63389096.34
jharkhand,2018,2,Recharge & bill payments,1132650,294489212.9
jharkhand,2018,2,Peer-to-peer payments,693447,1144187655.61
jharkhand,2018,2,Merchant payments,414518,265291987.7
jharkhand,2018,2,Financial Services,46475,113864238.79
jharkhand,2018,2,Others,89343,73261966.42
jharkhand,2018,3,Recharge & bill payments,1372017,356724521.76
jharkhand,2018,3,Peer-to-peer payments,847303,1398050702.95
jharkhand,2018,3,Merchant payments,552960,353894407.73
jharkhand,2018,3,Financial Services,57166,140058343.39
jharkhand,2018,3,Others,113114,92753652.53
jharkhand,2018,4,Recharge & bill payments,1524230,396299936.17
jharkhand,2018,4,Peer-to-peer payments,952787,1572098563.58
jharkhand,2018,4,Merchant payments,625642,400411010.88
jharkhand,2018,4,Financial Services,63520,155626344.52
jharkhand,2018,4,Others,125497,102908079.21
jharkhand,2019,1,Recharge & bill payments,1344390,349541495.98
jharkhand,2019,1,Peer-to-peer payments,827173,1364836661.28
jharkhand,2019,1,Merchant payments,576340,368857861.84
jharkhand,2019,1,Financial Services,57570,141047906.93
jharkhand,2019,1,Others,114512,93899968.61
jharkhand,2019,2,Recharge & bill payments,1569059,407955479.12
jharkhand,2019,2,Peer-to-peer payments,965121,1592450502.74
jharkhand,2019,2,Merchant payments,705636,451607200.33
jharkhand,2019,2,Financial Services,66644,163278175.86
jharkhand,2019,2,Others,136914,112269974.26
jharkhand,2019,3,Recharge & bill payments,1623968,422231731.32
jharkhand,2019,3,Peer-to-peer payments,1025554,1692165696.59
jharkhand,2019,3,Merchant payments,754886,483127416.24
jharkhand,2019,3,Financial Services,71369,174855540.52
jharkhand,2019,3,Others,138455,113533898.56
jharkhand,2019,4,Recharge & bill payments,1797666,467393377.66
jharkhand,2019,4,Peer-to-peer payments,1190155,1963756325.05
jharkhand,2019,4,Merchant payments,927374,593519882.65
jharkhand,2019,4,Financial Services,84354,206668403.82
jharkhand,2019,4,Others,160140,131315441.71
jharkhand,2020,1,Recharge & bill payments,1467783,381623610.22
jharkhand,2020,1,Peer-to-peer payments,1003543,1655847184.21
jharkhand,2020,1,Merchant payments,797349,510303633.41
jharkhand,2020,1,Financial Services,71921,176208584.87
jharkhand,2020,1,Others,139732,114580933.37
jharkhand,2020,2,Recharge & bill payments,1591736,413851536.77
jharkhand,2020,2,Peer-to-peer payments,1103088,1820095489.18
jharkhand,2020,2,Merchant payments,938976,600945123.32
jharkhand,2020,2,Financial Services,79295,194274142.74
jharkhand,2020,2,Others,156787,128565846.67
jharkhand,2020,3,Recharge & bill payments,1925807,500710019.11
jharkhand,2020,3,Peer-to-peer payments,1278492,2109512345.71
jharkhand,2020,3,Merchant payments,1088052,696353867.27
jharkhand,2020,3,Financial Services,92462,226532868.48
jharkhand,2020,3,Others,185762,152324929.1
jharkhand,2020,4,Recharge & bill payments,1928522,501415895.73
jharkhand,2020,4,Peer-to-peer payments,1357117,2239243271.69
jharkhand,2020,4,Merchant payments,1201823,769167146.08
jharkhand,2020,4,Financial Services,100295,245724237.23
jharkhand,2020,4,Others,192703,158016580.78
jharkhand,2021,1,Recharge & bill payments,1592328,414005423.0
jharkhand,2021,1,Peer-to-peer payments,1148119,1894397729.41
jharkhand,2021,1,Merchant payments,1088413,696584392.11
jharkhand,2021,1,Financial Services,88416,216620681.28
jharkhand,2021,1,Others,167667,137487076.21
jharkhand,2021,2,Recharge & bill payments,1668833,433896727.72
jharkhand,2021,2,Peer-to-peer payments,1239102,2044519586.26
jharkhand,2021,2,Merchant payments,1153291,738106391.75
jharkhand,2021,2,Financial Services,91104,223206429.8
jharkhand,2021,2,Others,167803,137599040.22
jharkhand,2021,3,Recharge & bill payments,1813085,471402274.43
jharkhand,2021,3,Peer-to-peer payments,1340175,2211290345.39
jharkhand,2021,3,Merchant payments,1301309,832838320.64
jharkhand,2021,3,Financial Services,100079,245194746.99
jharkhand,2021,3,Others,191502,157032265.94
jharkhand,2021,4,Recharge & bill payments,2024805,526449450.21
jharkhand,2021,4,Peer-to-peer payments,1570503,2591330605.49
jharkhand,2021,4,Merchant payments,1532587,980856252.91
jharkhand,2021,4,Financial Services,117805,288624479.55
jharkhand,2021,4,Others,222966,182832909.87
jharkhand,2022,1,Recharge & bill payments,1603638,416945933.35
jharkhand,2022,1,Peer-to-peer payments,1215862,2006173406.65
jharkhand,2022,1,Merchant payments,1279611,818951514.02
jharkhand,2022,1,Financial Services,97359,238530689.52
jharkhand,2022,1,Others,179399,147107683.25
jharkhand,2022,2,Recharge & bill payments,1762175,458165741.4
jharkhand,2022,2,Peer-to-peer payments,1381933,2280189658.89
jharkhand,2022,2,Merchant payments,1491549,954591712.78
jharkhand,2022,2,Financial Services,111313,272718276.03
jharkhand,2022,2,Others,206286,169154779.22
jharkhand,2022,3,Recharge & bill payments,1800381,468099060.22
jharkhand,2022,3,Peer-to-peer payments,1441727,2378850484.51
jharkhand,2022,3,Merchant payments,1582504,1012802940.86
jharkhand,2022,3,Financial Services,116850,286283719.38
jharkhand,2022,3,Others,213328,174929377.22
jharkhand,2022,4,Recharge & bill payments,2120916,551438173.55
jharkhand,2022,4,Peer-to-peer payments,1771359,2922743622.7
jharkhand,2022,4,Merchant payments,1896095,1213501325.49
jharkhand,2022,4,Financial Services,136637,334761485.65
jharkhand,2022,4,Others,252494,207045889.76
jharkhand,2023,1,Recharge & bill payments,1706272,443630905.45
jharkhand,2023,1,Peer-to-peer payments,1441459,2378408009.28
jharkhand,2023,1,Merchant payments,1680730,1075667266.78
jharkhand,2023,1,Financial Services,116556,285562656.46
jharkhand,2023,1,Others,218940,179531063.84
jharkhand,2023,2,Recharge & bill payments,1837586,477772581.22
jharkhand,2023,2,Peer-to-peer payments,1565755,2583497263.24
jharkhand,2023,2,Merchant payments,1825851,1168544742.58
jharkhand,2023,2,Financial Services,129141,316397603.3
jharkhand,2023,2,Others,233134,191170435.35
jharkhand,2023,3,Recharge & bill payments,1916827,498375255.04
jharkhand,2023,3,Peer-to-peer payments,1770321,2921030809.13
jharkhand,2023,3,Merchant payments,2026601,1297024847.91
jharkhand,2023,3,Financial Services,137606,337135725.28
jharkhand,2023,3,Others,248332,203632631.58
jharkhand,2023,4,Recharge & bill payments,2131599,554215911.31
jharkhand,2023,4,Peer-to-peer payments,1942779,3205586400.75
jharkhand,2023,4,Merchant payments,2414526,1545297166.71
jharkhand,2023,4,Financial Services,157823,386666824.66
jharkhand,2023,4,Others,291004,238623787.29
karnataka,2018,1,Recharge & bill payments,4261427,1107971195.84
karnataka,2018,1,Peer-to-peer payments,2536236,4184790674.32
karnataka,2018,1,Merchant payments,1537407,983940807.89
karnataka,2018,1,Financial Services,170522,417780623.34
karnataka,2018,1,Others,355806,291761247.74
karnataka,2018,2,Recharge & bill payments,5003147,1300818255.7
karnataka,2018,2,Peer-to-peer payments,3116227,5141774594.73
karnataka,2018,2,Merchant payments,1937405,1239939685.08
karnataka,2018,2,Financial Services,200054,490132811.55
karnataka,2018,2,Others,396787,325365740.37
karnataka,2018,3,Recharge & bill payments,5741472,1492782927.62
karnataka,2018,3,Peer-to-peer payments,3558753,5871944078.38
karnataka,2018,3,Merchant payments,2348580,1503091722.6
karnataka,2018,3,Financial Services,241354,591318907.79
karnataka,2018,3,Others,489786,401624739.94
karnataka,2018,4,Recharge & bill payments,6892676,1792095807.42
karnataka,2018,4,Peer-to-peer payments,4421164,7294921046.11
karnataka,2018,4,Merchant payments,2991204,1914370908.46
karnataka,2018,4,Financial Services,308583,756030589.48
karnataka,2018,4,Others,593298,486504712.53
karnataka,2019,1,Recharge & bill payments,5678271,1476350478.84
karnataka,2019,1,Peer-to-peer payments,3449094,5691005574.18
karnataka,2019,1,Merchant payments,2447847,1566622379.71
karnataka,2019,1,Financial Services,239538,586869903.36
karnataka,2019,1,Others,477195,391300132.79
karnataka,2019,2,Recharge & bill payments,6282555,1633464541.43
karnataka,2019,2,Peer-to-peer payments,4165060,6872350383.82
karnataka,2019,2,Merchant payments,3055526,1955537242.93
karnataka,2019,2,Financial Services,282746,692729723.59
karnataka,2019,2,Others,556466,456302590.55
karnataka,2019,3,Recharge & bill payments,6955181,1808347247.78
karnataka,2019,3,Peer-to-peer payments,4502509,7429141266.31
karnataka,2019,3,Merchant payments,3454140,2210649767.12
karnataka,2019,3,Financial Services,314195,769778566.78
karnataka,2019,3,Others,629020,515796758.84
karnataka,2019,4,Recharge & bill payments,8127656,2113190575.52
karnataka,2019,4,Peer-to-peer payments,5256722,8673591535.2
karnataka,2019,4,Merchant payments,4217918,2699467970.8
karnataka,2019,4,Financial Services,394657,966911767.77
karnataka,2019,4,Others,759183,622530264.33
karnataka,2020,1,Recharge & bill payments,6448725,1676668518.51
karnataka,2020,1,Peer-to-peer payments,4394298,7250593227.62
karnataka,2020,1,Merchant payments,3442346,2203101674.4
karnataka,2020,1,Financial Services,313211,767367502.65
karnataka,2020,1,Others,587168,481477894.18
karnataka,2020,2,Recharge & bill payments,7107927,1848061079.64
karnataka,2020,2,Peer-to-peer payments,4908193,8098519868.98
karnataka,2020,2,Merchant payments,3988503,2552642543.29
karnataka,2020,2,Financial Services,349588,856491029.88
karnataka,2020,2,Others,672243,551239726.85
karnataka,2020,3,Recharge & bill payments,7595808,1974910285.12
karnataka,2020,3,Peer-to-peer payments,5226476,8623686365.24
karnataka,2020,3,Merchant payments,4478910,2866502486.52
karnataka,2020,3,Financial Services,381332,934263968.7
karnataka,2020,3,Others,773750,634475580.84
karnataka,2020,4,Recharge & bill payments,8587550,2232763094.86
karnataka,2020,4,Peer-to-peer payments,6082808,10036634434.44
karnataka,2020,4,Merchant payments,5295016,3388810274.42
karnataka,2020,4,Financial Services,444573,1089205546.4
karnataka,2020,4,Others,827162,678273146.18
karnataka,2021,1,Recharge & bill payments,7380947,1919046376.15
karnataka,2021,1,Peer-to-peer payments,5269465,8694618114.97
karnataka,2021,1,Merchant payments,4786712,3063495787.46
karnataka,2021,1,Financial Services,384405,941792659.58
karnataka,2021,1,Others,719668,590128271.99
karnataka,2021,2,Recharge & bill payments,7211312,1874941351.87
karnataka,2021,2,Peer-to-peer payments,5282830,8716670434.46
karnataka,2021,2,Merchant payments,4828408,3090181573.08
karnataka,2021,2,Financial Services,393670,964492180.92
karnataka,2021,2,Others,779679,639337464.46
karnataka,2021,3,Recharge & bill payments,8209648,2134508714.4
karnataka,2021,3,Peer-to-peer payments,6198613,10227712673.11
karnataka,2021,3,Merchant payments,5791759,3706725938.04
karnataka,2021,3,Financial Services,472123,1156703010.33
karnataka,2021,3,Others,877396,719465317.14
karnataka,2021,4,Recharge & bill payments,8917634,2318584932.48
karnataka,2021,4,Peer-to-peer payments,6603215,10895305171.66
karnataka,2021,4,Merchant payments,6899061,4415399465.39
karnataka,2021,4,Financial Services,511234,1252523393.64
karnataka,2021,4,Others,962241,789038151.25
