state,year,quarter,district,policy_count,premium_amount
punjab,2023,3,Jalandhar,6181,3501469.01
punjab,2023,3,Patiala,4268,2417489.98
punjab,2023,3,Mohali,3187,1805363.77
punjab,2023,4,Ludhiana,21789,12341597.16
punjab,2023,4,Amritsar,9149,5182215.53
punjab,2023,4,Jalandhar,6478,3669238.14
punjab,2023,4,Patiala,4472,2533321.42
punjab,2023,4,Mohali,3340,1891865.83
rajasthan,2020,1,Jaipur,9819,4709703.85
rajasthan,2020,1,Jodhpur,5088,2440369.67
rajasthan,2020,1,Udaipur,2992,1435340.27
rajasthan,2020,1,Kota,2276,1091721.66
rajasthan,2020,1,Ajmer,1561,748899.04
rajasthan,2020,1,Bikaner,1210,580382.23
rajasthan,2020,1,Alwar,1158,555511.59
rajasthan,2020,2,Jaipur,11990,5750575.53
rajasthan,2020,2,Jodhpur,6212,2979705.43
rajasthan,2020,2,Udaipur,3654,1752558.74
rajasthan,2020,2,Kota,2779,1332998.43
rajasthan,2020,2,Ajmer,1906,914410.04
rajasthan,2020,2,Bikaner,1477,708650.05
rajasthan,2020,2,Alwar,1414,678282.85
rajasthan,2020,3,Jaipur,13038,6253285.32
rajasthan,2020,3,Jodhpur,6755,3240188.41
rajasthan,2020,3,Udaipur,3973,1905765.75
rajasthan,2020,3,Kota,3022,1449527.88
rajasthan,2020,3,Ajmer,2073,994346.89
rajasthan,2020,3,Bikaner,1606,770599.55
rajasthan,2020,3,Alwar,1537,737577.69
rajasthan,2020,4,Jaipur,13568,6507732.62
rajasthan,2020,4,Jodhpur,7030,3372032.26
rajasthan,2020,4,Udaipur,4135,1983311.7
rajasthan,2020,4,Kota,3145,1508509.43
rajasthan,2020,4,Ajmer,2157,1034807.04
rajasthan,2020,4,Bikaner,1672,801955.39
rajasthan,2020,4,Alwar,1600,767589.86
rajasthan,2021,1,Jaipur,13174,6318517.23
rajasthan,2021,1,Jodhpur,6826,3273988.84
rajasthan,2021,1,Udaipur,4015,1925645.97
rajasthan,2021,1,Kota,3053,1464648.8
rajasthan,2021,1,Ajmer,2094,1004719.54
rajasthan,2021,1,Bikaner,1623,778638.16
rajasthan,2021,1,Alwar,1553,745271.82
rajasthan,2021,2,Jaipur,14826,7111088.32
rajasthan,2021,2,Jodhpur,7682,3684665.71
rajasthan,2021,2,Udaipur,4518,2167191.78
rajasthan,2021,2,Kota,3436,1648368.85
rajasthan,2021,2,Ajmer,2357,1130747.79
rajasthan,2021,2,Bikaner,1827,876307.61
rajasthan,2021,2,Alwar,1748,838755.92
rajasthan,2021,3,Jaipur,17033,8169561.17
rajasthan,2021,3,Jodhpur,8826,4233121.64
rajasthan,2021,3,Udaipur,5191,2489774.42
rajasthan,2021,3,Kota,3948,1893725.63
rajasthan,2021,3,Ajmer,2708,1299057.58
rajasthan,2021,3,Bikaner,2099,1006744.43
rajasthan,2021,3,Alwar,2009,963603.24
rajasthan,2021,4,Jaipur,18405,8827365.07
rajasthan,2021,4,Jodhpur,9536,4573967.85
rajasthan,2021,4,Udaipur,5609,2690248.26
rajasthan,2021,4,Kota,4266,2046206.29
rajasthan,2021,4,Ajmer,2926,1403656.24
rajasthan,2021,4,Bikaner,2268,1087806.37
rajasthan,2021,4,Alwar,2170,1041191.5
rajasthan,2022,1,Jaipur,16695,8007442.37
rajasthan,2022,1,Jodhpur,8651,4149118.53
rajasthan,2022,1,Udaipur,5088,2440366.72
rajasthan,2022,1,Kota,3870,1856146.07
rajasthan,2022,1,Ajmer,2654,1273278.76
rajasthan,2022,1,Bikaner,2057,986766.35
rajasthan,2022,1,Alwar,1969,944481.26
rajasthan,2022,2,Jaipur,19706,9451488.71
rajasthan,2022,2,Jodhpur,10211,4897362.37
rajasthan,2022,2,Udaipur,6005,2880457.63
rajasthan,2022,2,Kota,4568,2190879.78
rajasthan,2022,2,Ajmer,3133,1502899.34
rajasthan,2022,2,Bikaner,2428,1164717.84
rajasthan,2022,2,Alwar,2324,1114807.15
rajasthan,2022,3,Jaipur,21841,10475251.92
rajasthan,2022,3,Jodhpur,11317,5427833.24
rajasthan,2022,3,Udaipur,6656,3192462.08
rajasthan,2022,3,Kota,5062,2428190.77
rajasthan,2022,3,Ajmer,3473,1665689.89
rajasthan,2022,3,Bikaner,2691,1290877.36
rajasthan,2022,3,Alwar,2576,1235560.46
rajasthan,2022,4,Jaipur,24152,11583840.81
rajasthan,2022,4,Jodhpur,12514,6002257.19
rajasthan,2022,4,Udaipur,7360,3530318.21
rajasthan,2022,4,Kota,5598,2685164.57
rajasthan,2022,4,Ajmer,3840,1841968.73
rajasthan,2022,4,Bikaner,2976,1427490.05
rajasthan,2022,4,Alwar,2848,1366318.99
rajasthan,2023,1,Jaipur,21744,10428902.07
rajasthan,2023,1,Jodhpur,11267,5403816.7
rajasthan,2023,1,Udaipur,6627,3178336.4
rajasthan,2023,1,Kota,5040,2417446.75
rajasthan,2023,1,Ajmer,3457,1658319.71
rajasthan,2023,1,Bikaner,2679,1285165.62
rajasthan,2023,1,Alwar,2564,1230093.47
rajasthan,2023,2,Jaipur,20917,10032150.82
rajasthan,2023,2,Jodhpur,10838,5198236.96
rajasthan,2023,2,Udaipur,6374,3057421.56
rajasthan,2023,2,Kota,4848,2325478.77
rajasthan,2023,2,Ajmer,3326,1595231.53
rajasthan,2023,2,Bikaner,2577,1236273.5
rajasthan,2023,2,Alwar,2467,1183296.49
rajasthan,2023,3,Jaipur,25076,12026607.26
rajasthan,2023,3,Jodhpur,12993,6231680.07
rajasthan,2023,3,Udaipur,7642,3665256.74
rajasthan,2023,3,Kota,5812,2787798.99
rajasthan,2023,3,Ajmer,3987,1912373.88
rajasthan,2023,3,Bikaner,3090,1482052.67
rajasthan,2023,3,Alwar,2957,1418543.49
rajasthan,2023,4,Jaipur,30783,14763759.88
rajasthan,2023,4,Jodhpur,15950,7649956.98
rajasthan,2023,4,Udaipur,9381,4499437.72
rajasthan,2023,4,Kota,7135,3422278.12
rajasthan,2023,4,Ajmer,4894,2347613.76
rajasthan,2023,4,Bikaner,3793,1819355.14
rajasthan,2023,4,Alwar,3630,1741391.81
sikkim,2020,1,Sikkim District 1,404,186615.31
sikkim,2020,1,Sikkim District 2,215,99316.72
sikkim,2020,1,Sikkim District 3,117,54120.33
sikkim,2020,1,Sikkim District 4,90,41868.68
sikkim,2020,1,Sikkim District 5,72,33498.73
sikkim,2020,2,Sikkim District 1,447,206597.75
sikkim,2020,2,Sikkim District 2,238,109951.38
sikkim,2020,2,Sikkim District 3,129,59915.44
sikkim,2020,2,Sikkim District 4,100,46351.91
sikkim,2020,2,Sikkim District 5,80,37085.72
sikkim,2020,3,Sikkim District 1,624,287896.02
sikkim,2020,3,Sikkim District 2,332,153218.34
sikkim,2020,3,Sikkim District 3,181,83492.76
sikkim,2020,3,Sikkim District 4,140,64591.84
sikkim,2020,3,Sikkim District 5,112,51679.32
sikkim,2020,4,Sikkim District 1,659,303971.2
sikkim,2020,4,Sikkim District 2,350,161773.55
sikkim,2020,4,Sikkim District 3,191,88154.72
sikkim,2020,4,Sikkim District 4,147,68198.44
sikkim,2020,4,Sikkim District 5,118,54564.92
sikkim,2021,1,Sikkim District 1,637,294188.82
sikkim,2021,1,Sikkim District 2,339,156567.37
sikkim,2021,1,Sikkim District 3,184,85317.73
sikkim,2021,1,Sikkim District 4,143,66003.68
sikkim,2021,1,Sikkim District 5,114,52808.92
sikkim,2021,2,Sikkim District 1,735,339193.88
sikkim,2021,2,Sikkim District 2,391,180519.07
sikkim,2021,2,Sikkim District 3,213,98369.66
sikkim,2021,2,Sikkim District 4,164,76100.94
sikkim,2021,2,Sikkim District 5,132,60887.64
sikkim,2021,3,Sikkim District 1,689,317770.52
sikkim,2021,3,Sikkim District 2,366,169117.56
sikkim,2021,3,Sikkim District 3,199,92156.67
sikkim,2021,3,Sikkim District 4,154,71294.43
sikkim,2021,3,Sikkim District 5,123,57042.0
sikkim,2021,4,Sikkim District 1,817,377032.9
sikkim,2021,4,Sikkim District 2,435,200657.01
sikkim,2021,4,Sikkim District 3,237,109343.35
sikkim,2021,4,Sikkim District 4,183,84590.44
sikkim,2021,4,Sikkim District 5,146,67680.0
sikkim,2022,1,Sikkim District 1,747,344634.29
sikkim,2022,1,Sikkim District 2,397,183414.46
sikkim,2022,1,Sikkim District 3,216,99947.43
sikkim,2022,1,Sikkim District 4,167,77321.54
sikkim,2022,1,Sikkim District 5,134,61864.23
sikkim,2022,2,Sikkim District 1,895,412834.49
sikkim,2022,2,Sikkim District 2,476,219710.63
sikkim,2022,2,Sikkim District 3,259,119726.18
sikkim,2022,2,Sikkim District 4,200,92622.82
sikkim,2022,2,Sikkim District 5,160,74106.63
sikkim,2022,3,Sikkim District 1,939,433097.1
sikkim,2022,3,Sikkim District 2,499,230494.4
sikkim,2022,3,Sikkim District 3,272,125602.54
sikkim,2022,3,Sikkim District 4,210,97168.9
sikkim,2022,3,Sikkim District 5,168,77743.91
sikkim,2022,4,Sikkim District 1,1165,537373.23
sikkim,2022,4,Sikkim District 2,620,285990.18
sikkim,2022,4,Sikkim District 3,337,155843.67
sikkim,2022,4,Sikkim District 4,261,120564.11
sikkim,2022,4,Sikkim District 5,209,96462.19
sikkim,2023,1,Sikkim District 1,932,430030.59
sikkim,2023,1,Sikkim District 2,496,228862.4
sikkim,2023,1,Sikkim District 3,270,124713.22
sikkim,2023,1,Sikkim District 4,209,96480.91
sikkim,2023,1,Sikkim District 5,167,77193.45
sikkim,2023,2,Sikkim District 1,976,450341.45
sikkim,2023,2,Sikkim District 2,519,239671.84
sikkim,2023,2,Sikkim District 3,283,130603.57
sikkim,2023,2,Sikkim District 4,219,101037.81
sikkim,2023,2,Sikkim District 5,175,80839.39
sikkim,2023,3,Sikkim District 1,1234,569119.62
sikkim,2023,3,Sikkim District 2,656,302885.61
sikkim,2023,3,Sikkim District 3,358,165050.44
sikkim,2023,3,Sikkim District 4,276,127686.67
sikkim,2023,3,Sikkim District 5,221,102160.89
sikkim,2023,4,Sikkim District 1,1194,550610.25
sikkim,2023,4,Sikkim District 2,635,293034.92
sikkim,2023,4,Sikkim District 3,346,159682.54
sikkim,2023,4,Sikkim District 4,267,123533.94
sikkim,2023,4,Sikkim District 5,214,98838.33
tamil-nadu,2020,1,Chennai,15081,10038437.77
tamil-nadu,2020,1,Coimbatore,7367,4903835.02
tamil-nadu,2020,1,Kancheepuram,4544,3024645.89
tamil-nadu,2020,1,Salem,3100,2064023.53
tamil-nadu,2020,1,Erode,2370,1577801.15
tamil-nadu,2020,1,Madurai,1949,1297272.94
tamil-nadu,2020,1,Tiruppur,1777,1183034.31
tamil-nadu,2020,2,Chennai,18375,12231163.33
tamil-nadu,2020,2,Coimbatore,8976,5974994.16
tamil-nadu,2020,2,Kancheepuram,5536,3685328.21
tamil-nadu,2020,2,Salem,3778,2514874.27
tamil-nadu,2020,2,Erode,2888,1922444.91
tamil-nadu,2020,2,Madurai,2374,1580640.09
tamil-nadu,2020,2,Tiruppur,2165,1441447.98
tamil-nadu,2020,3,Chennai,21684,14433069.64
tamil-nadu,2020,3,Coimbatore,10592,7050638.15
tamil-nadu,2020,3,Kancheepuram,6533,4348776.75
tamil-nadu,2020,3,Salem,4458,2967612.69
tamil-nadu,2020,3,Erode,3408,2268531.66
tamil-nadu,2020,3,Madurai,2802,1865193.68
tamil-nadu,2020,3,Tiruppur,2555,1700943.61
tamil-nadu,2020,4,Chennai,25191,16767316.71
tamil-nadu,2020,4,Coimbatore,12306,8190931.37
tamil-nadu,2020,4,Kancheepuram,7590,5052100.41
tamil-nadu,2020,4,Salem,5179,3447561.96
tamil-nadu,2020,4,Erode,3959,2635419.2
tamil-nadu,2020,4,Madurai,3255,2166849.74
tamil-nadu,2020,4,Tiruppur,2968,1976035.65
tamil-nadu,2021,1,Chennai,19692,13107334.42
tamil-nadu,2021,1,Coimbatore,9619,6403008.81
tamil-nadu,2021,1,Kancheepuram,5933,3949324.19
tamil-nadu,2021,1,Salem,4048,2695025.59
tamil-nadu,2021,1,Erode,3095,2060157.95
tamil-nadu,2021,1,Madurai,2544,1693868.17
tamil-nadu,2021,1,Tiruppur,2320,1544705.13
tamil-nadu,2021,2,Chennai,21019,13990789.36
tamil-nadu,2021,2,Coimbatore,10268,6834581.67
tamil-nadu,2021,2,Kancheepuram,6333,4215514.85
tamil-nadu,2021,2,Salem,4321,2876674.55
tamil-nadu,2021,2,Erode,3303,2199015.83
tamil-nadu,2021,2,Madurai,2716,1808037.55
tamil-nadu,2021,2,Tiruppur,2477,1648820.68
tamil-nadu,2021,3,Chennai,26902,17906544.02
tamil-nadu,2021,3,Coimbatore,13142,8747450.51
tamil-nadu,2021,3,Kancheepuram,8105,5395356.93
tamil-nadu,2021,3,Salem,5531,3681800.8
tamil-nadu,2021,3,Erode,4228,2814478.35
tamil-nadu,2021,3,Madurai,3476,2314072.72
tamil-nadu,2021,3,Tiruppur,3170,2110294.09
tamil-nadu,2021,4,Chennai,28811,19176977.49
tamil-nadu,2021,4,Coimbatore,14074,9368064.63
tamil-nadu,2021,4,Kancheepuram,8681,5778146.71
tamil-nadu,2021,4,Salem,5923,3943017.2
tamil-nadu,2021,4,Erode,4528,3014159.96
tamil-nadu,2021,4,Madurai,3723,2478251.55
tamil-nadu,2021,4,Tiruppur,3395,2260015.23
tamil-nadu,2022,1,Chennai,26756,17809241.66
tamil-nadu,2022,1,Coimbatore,13070,8699917.75
tamil-nadu,2022,1,Kancheepuram,8061,5366039.1
tamil-nadu,2022,1,Salem,5501,3661794.26
tamil-nadu,2022,1,Erode,4205,2799184.76
tamil-nadu,2022,1,Madurai,3457,2301498.28
tamil-nadu,2022,1,Tiruppur,3153,2098826.96
tamil-nadu,2022,2,Chennai,27284,18160569.86
tamil-nadu,2022,2,Coimbatore,13328,8871543.61
tamil-nadu,2022,2,Kancheepuram,8220,5471896.55
tamil-nadu,2022,2,Salem,5610,3734031.57
tamil-nadu,2022,2,Erode,4288,2854405.11
tamil-nadu,2022,2,Madurai,3525,2346900.62
tamil-nadu,2022,2,Tiruppur,3215,2140231.15
tamil-nadu,2022,3,Chennai,36439,24254374.88
tamil-nadu,2022,3,Coimbatore,17801,11848402.67
tamil-nadu,2022,3,Kancheepuram,10979,7307999.21
tamil-nadu,2022,3,Salem,7492,4986991.16
tamil-nadu,2022,3,Erode,5727,3812204.8
tamil-nadu,2022,3,Madurai,4709,3134406.46
tamil-nadu,2022,3,Tiruppur,4294,2858388.75
tamil-nadu,2022,4,Chennai,36825,24511217.25
tamil-nadu,2022,4,Coimbatore,17989,11973871.66
tamil-nadu,2022,4,Kancheepuram,11095,7385387.47
tamil-nadu,2022,4,Salem,7571,5039801.04
tamil-nadu,2022,4,Erode,5788,3852574.25
tamil-nadu,2022,4,Madurai,4759,3167598.35
tamil-nadu,2022,4,Tiruppur,4339,2888657.73
tamil-nadu,2023,1,Chennai,33678,22416658.44
tamil-nadu,2023,1,Coimbatore,16452,10950667.54
tamil-nadu,2023,1,Kancheepuram,10147,6754283.42
tamil-nadu,2023,1,Salem,6924,4609134.56
tamil-nadu,2023,1,Erode,5293,3523359.95
tamil-nadu,2023,1,Madurai,4352,2896917.34
tamil-nadu,2023,1,Tiruppur,3969,2641813.06
tamil-nadu,2023,2,Chennai,33902,22565729.15
tamil-nadu,2023,2,Coimbatore,16561,11023489.45
tamil-nadu,2023,2,Kancheepuram,10215,6799199.38
tamil-nadu,2023,2,Salem,6970,4639785.29
tamil-nadu,2023,2,Erode,5328,3546790.28
tamil-nadu,2023,2,Madurai,4381,2916181.83
tamil-nadu,2023,2,Tiruppur,3995,2659381.11
tamil-nadu,2023,3,Chennai,43359,28859887.19
tamil-nadu,2023,3,Coimbatore,21181,14098222.12
tamil-nadu,2023,3,Kancheepuram,13064,8695669.7
tamil-nadu,2023,3,Salem,8915,5933939.88
tamil-nadu,2023,3,Erode,6815,4536080.65
tamil-nadu,2023,3,Madurai,5603,3729579.4
tamil-nadu,2023,3,Tiruppur,5109,3401150.4
tamil-nadu,2023,4,Chennai,54499,36274927.82
tamil-nadu,2023,4,Coimbatore,26623,17720512.43
tamil-nadu,2023,4,Kancheepuram,16420,10929869.15
tamil-nadu,2023,4,Salem,11205,7458561.4
tamil-nadu,2023,4,Erode,8565,5701546.82
tamil-nadu,2023,4,Madurai,7042,4687829.26
tamil-nadu,2023,4,Tiruppur,6422,4275016.2
telangana,2020,1,Hyderabad,15468,10487502.77
telangana,2020,1,Rangareddy,7084,4803275.77
telangana,2020,1,Medchal Malkajgiri,4475,3034129.26
telangana,2020,1,Warangal Urban,3630,2461816.92
telangana,2020,1,Karimnagar,2433,1649889.8
telangana,2020,1,Khammam,2235,1515798.95
telangana,2020,2,Hyderabad,17301,11730807.28
telangana,2020,2,Rangareddy,7924,5372709.18
telangana,2020,2,Medchal Malkajgiri,5005,3393828.48
telangana,2020,2,Warangal Urban,4061,2753667.91
telangana,2020,2,Karimnagar,2721,1845485.98
telangana,2020,2,Khammam,2500,1695498.51
telangana,2020,3,Hyderabad,18040,12231305.48
telangana,2020,3,Rangareddy,8262,5601937.33
telangana,2020,3,Medchal Malkajgiri,5219,3538627.13
telangana,2020,3,Warangal Urban,4234,2871153.93
telangana,2020,3,Karimnagar,2838,1924224.15
telangana,2020,3,Khammam,2607,1767837.44
telangana,2020,4,Hyderabad,23130,15682575.29
telangana,2020,4,Rangareddy,10593,7182618.74
telangana,2020,4,Medchal Malkajgiri,6691,4537110.65
telangana,2020,4,Warangal Urban,5429,3681298.59
telangana,2020,4,Karimnagar,3638,2467176.56
telangana,2020,4,Khammam,3343,2266662.68
telangana,2021,1,Hyderabad,18293,12402996.34
telangana,2021,1,Rangareddy,8378,5680571.73
telangana,2021,1,Medchal Malkajgiri,5292,3588298.84
telangana,2021,1,Warangal Urban,4294,2911456.32
telangana,2021,1,Karimnagar,2877,1951234.49
telangana,2021,1,Khammam,2643,1792652.57
telangana,2021,2,Hyderabad,19610,13296191.65
telangana,2021,2,Rangareddy,8981,6089655.14
telangana,2021,2,Medchal Malkajgiri,5673,3846708.31
telangana,2021,2,Warangal Urban,4603,3121123.33
telangana,2021,2,Karimnagar,3085,2091751.63
telangana,2021,2,Khammam,2834,1921749.51
telangana,2021,3,Hyderabad,24811,16821987.7
telangana,2021,3,Rangareddy,11363,7704469.57
telangana,2021,3,Medchal Malkajgiri,7178,4866752.95
telangana,2021,3,Warangal Urban,5824,3948762.15
telangana,2021,3,Karimnagar,3903,2646428.47
telangana,2021,3,Khammam,3586,2431346.32
telangana,2021,4,Hyderabad,28435,19279424.41
telangana,2021,4,Rangareddy,13023,8829975.46
telangana,2021,4,Medchal Malkajgiri,8226,5577711.58
telangana,2021,4,Warangal Urban,6674,4525616.27
telangana,2021,4,Karimnagar,4473,3033031.44
telangana,2021,4,Khammam,4109,2786529.06
telangana,2022,1,Hyderabad,24028,16291444.25
telangana,2022,1,Rangareddy,11005,7461480.69
telangana,2022,1,Medchal Malkajgiri,6951,4713261.94
telangana,2022,1,Warangal Urban,5640,3824223.36
telangana,2022,1,Karimnagar,3780,2562963.59
telangana,2022,1,Khammam,3472,2354664.85
telangana,2022,2,Hyderabad,29120,19744115.99
telangana,2022,2,Rangareddy,13337,9042804.18
telangana,2022,2,Medchal Malkajgiri,8424,5712151.05
telangana,2022,2,Warangal Urban,6835,4634697.11
telangana,2022,2,Karimnagar,4581,3106136.54
telangana,2022,2,Khammam,4208,2853692.72
telangana,2022,3,Hyderabad,30211,20483523.96
telangana,2022,3,Rangareddy,13836,9381453.0
telangana,2022,3,Medchal Malkajgiri,8740,5926068.45
telangana,2022,3,Warangal Urban,7091,4808264.37
telangana,2022,3,Karimnagar,4752,3222459.91
telangana,2022,3,Khammam,4366,2960562.19
telangana,2022,4,Hyderabad,31781,21548204.58
telangana,2022,4,Rangareddy,14555,9869076.67
telangana,2022,4,Medchal Malkajgiri,9194,6234090.17
telangana,2022,4,Warangal Urban,7460,5058185.52
telangana,2022,4,Karimnagar,4999,3389955.05
telangana,2022,4,Khammam,4593,3114444.55
telangana,2023,1,Hyderabad,30628,20766403.28
telangana,2023,1,Rangareddy,14027,9511011.71
telangana,2023,1,Medchal Malkajgiri,8861,6007907.99
telangana,2023,1,Warangal Urban,7189,4874666.93
telangana,2023,1,Karimnagar,4818,3266962.37
telangana,2023,1,Khammam,4426,3001447.82
telangana,2023,2,Hyderabad,37070,25133797.79
telangana,2023,2,Rangareddy,16978,11511278.19
telangana,2023,2,Medchal Malkajgiri,10724,7271434.67
telangana,2023,2,Warangal Urban,8701,5899861.01
telangana,2023,2,Karimnagar,5831,3954039.16
telangana,2023,2,Khammam,5357,3632684.08
telangana,2023,3,Hyderabad,39316,26656365.28
telangana,2023,3,Rangareddy,18006,12208614.03
telangana,2023,3,Medchal Malkajgiri,11374,7711927.19
telangana,2023,3,Warangal Urban,9228,6257265.67
telangana,2023,3,Karimnagar,6185,4193568.87
telangana,2023,3,Khammam,5682,3852746.59
telangana,2023,4,Hyderabad,40682,27582639.02
telangana,2023,4,Rangareddy,18632,12632847.36
telangana,2023,4,Medchal Malkajgiri,11769,7979906.55
telangana,2023,4,Warangal Urban,9549,6474697.45
telangana,2023,4,Karimnagar,6400,4339289.89
telangana,2023,4,Khammam,5879,3986624.48
tripura,2020,1,Tripura District 1,843,362615.52
tripura,2020,1,Tripura District 2,354,152637.64
tripura,2020,1,Tripura District 3,214,92445.66
tripura,2020,1,Tripura District 4,168,72582.34
tripura,2020,1,Tripura District 5,117,50334.8
tripura,2020,2,Tripura District 1,951,409388.52
tripura,2020,2,Tripura District 2,400,172326.04
tripura,2020,2,Tripura District 3,242,104370.03
tripura,2020,2,Tripura District 4,190,81944.58
tripura,2020,2,Tripura District 5,132,56827.38
tripura,2020,3,Tripura District 1,1147,493636.18
tripura,2020,3,Tripura District 2,483,207788.85
tripura,2020,3,Tripura District 3,292,125848.23
tripura,2020,3,Tripura District 4,229,98807.88
tripura,2020,3,Tripura District 5,159,68521.83
tripura,2020,4,Tripura District 1,1322,568580.58
tripura,2020,4,Tripura District 2,556,239335.58
tripura,2020,4,Tripura District 3,337,144954.66
tripura,2020,4,Tripura District 4,264,113809.0
tripura,2020,4,Tripura District 5,183,78924.89
tripura,2021,1,Tripura District 1,1238,532603.3
tripura,2021,1,Tripura District 2,521,224191.48
tripura,2021,1,Tripura District 3,315,135782.56
tripura,2021,1,Tripura District 4,247,106607.67
tripura,2021,1,Tripura District 5,171,73930.87
tripura,2021,2,Tripura District 1,1486,639368.35
tripura,2021,2,Tripura District 2,625,269132.65
tripura,2021,2,Tripura District 3,378,163001.38
tripura,2021,2,Tripura District 4,297,127978.12
tripura,2021,2,Tripura District 5,206,88750.97
tripura,2021,3,Tripura District 1,1431,615912.44
tripura,2021,3,Tripura District 2,602,259259.23
tripura,2021,3,Tripura District 3,365,157021.5
tripura,2021,3,Tripura District 4,286,123283.11
tripura,2021,3,Tripura District 5,198,85495.04
tripura,2021,4,Tripura District 1,1712,736323.84
tripura,2021,4,Tripura District 2,720,309944.63
tripura,2021,4,Tripura District 3,436,187719.34
tripura,2021,4,Tripura District 4,342,147385.06
tripura,2021,4,Tripura District 5,237,102209.4
tripura,2022,1,Tripura District 1,1779,765125.99
tripura,2022,1,Tripura District 2,748,322068.47
tripura,2022,1,Tripura District 3,453,195062.19
tripura,2022,1,Tripura District 4,356,153150.2
tripura,2022,1,Tripura District 5,246,106207.43
tripura,2022,2,Tripura District 1,1736,746793.65
tripura,2022,2,Tripura District 2,730,314351.74
tripura,2022,2,Tripura District 3,442,190388.52
tripura,2022,2,Tripura District 4,347,149480.73
tripura,2022,2,Tripura District 5,241,103662.71
tripura,2022,3,Tripura District 1,2155,927217.0
tripura,2022,3,Tripura District 2,907,390298.28
tripura,2022,3,Tripura District 3,549,236385.88
tripura,2022,3,Tripura District 4,431,185594.88
tripura,2022,3,Tripura District 5,299,128707.35
tripura,2022,4,Tripura District 1,2378,1022940.71
tripura,2022,4,Tripura District 2,1001,430591.76
tripura,2022,4,Tripura District 3,606,260789.81
tripura,2022,4,Tripura District 4,476,204755.26
tripura,2022,4,Tripura District 5,330,141994.79
tripura,2023,1,Tripura District 1,1877,807168.69
tripura,2023,1,Tripura District 2,790,339765.72
tripura,2023,1,Tripura District 3,478,205780.61
tripura,2023,1,Tripura District 4,375,161565.6
tripura,2023,1,Tripura District 5,260,112043.4
tripura,2023,2,Tripura District 1,2271,976724.82
tripura,2023,2,Tripura District 2,956,411137.87
tripura,2023,2,Tripura District 3,579,249007.47
tripura,2023,2,Tripura District 4,454,195504.53
tripura,2023,2,Tripura District 5,315,135579.55
tripura,2023,3,Tripura District 1,2680,1152532.86
tripura,2023,3,Tripura District 2,1128,485141.66
tripura,2023,3,Tripura District 3,683,293828.19
tripura,2023,3,Tripura District 4,536,230694.86
tripura,2023,3,Tripura District 5,372,159983.53
tripura,2023,4,Tripura District 1,2670,1148490.49
tripura,2023,4,Tripura District 2,1124,483440.08
tripura,2023,4,Tripura District 3,680,292797.62
tripura,2023,4,Tripura District 4,534,229885.72
tripura,2023,4,Tripura District 5,370,159422.41
uttar-pradesh,2020,1,Lucknow,16739,7716916.35
uttar-pradesh,2020,1,Kanpur Nagar,6431,2964829.21
uttar-pradesh,2020,1,Gautam Buddha Nagar,3969,1829855.44
uttar-pradesh,2020,1,Ghaziabad,3461,1595912.05
uttar-pradesh,2020,1,Agra,2601,1199164.13
uttar-pradesh,2020,1,Varanasi,1917,884121.7
uttar-pradesh,2020,1,Meerut,1504,693412.91
uttar-pradesh,2020,1,Prayagraj,1492,688081.27
uttar-pradesh,2020,2,Lucknow,16632,7667711.91
uttar-pradesh,2020,2,Kanpur Nagar,6390,2945924.93
uttar-pradesh,2020,2,Gautam Buddha Nagar,3943,1818187.95
uttar-pradesh,2020,2,Ghaziabad,3439,1585736.23
uttar-pradesh,2020,2,Agra,2584,1191518.05
uttar-pradesh,2020,2,Varanasi,1905,878484.38
uttar-pradesh,2020,2,Meerut,1494,688991.58
uttar-pradesh,2020,2,Prayagraj,1483,683693.94
uttar-pradesh,2020,3,Lucknow,22844,10531415.26
uttar-pradesh,2020,3,Kanpur Nagar,8776,4046156.03
uttar-pradesh,2020,3,Gautam Buddha Nagar,5416,2497236.8
uttar-pradesh,2020,3,Ghaziabad,4724,2177970.03
uttar-pradesh,2020,3,Agra,3549,1636520.97
uttar-pradesh,2020,3,Varanasi,2617,1206576.87
uttar-pradesh,2020,3,Meerut,2052,946313.13
uttar-pradesh,2020,3,Prayagraj,2036,939036.94
uttar-pradesh,2020,4,Lucknow,23561,10862004.41
uttar-pradesh,2020,4,Kanpur Nagar,9052,4173167.95
uttar-pradesh,2020,4,Gautam Buddha Nagar,5586,2575626.96
uttar-pradesh,2020,4,Ghaziabad,4872,2246338.17
uttar-pradesh,2020,4,Agra,3661,1687892.61
uttar-pradesh,2020,4,Varanasi,2699,1244452.23
uttar-pradesh,2020,4,Meerut,2117,976018.62
uttar-pradesh,2020,4,Prayagraj,2100,968514.03
uttar-pradesh,2021,1,Lucknow,24456,11274700.75
uttar-pradesh,2021,1,Kanpur Nagar,9396,4331725.34
uttar-pradesh,2021,1,Gautam Buddha Nagar,5799,2673486.6
uttar-pradesh,2021,1,Ghaziabad,5057,2331686.65
uttar-pradesh,2021,1,Agra,3800,1752023.23
uttar-pradesh,2021,1,Varanasi,2802,1291734.56
uttar-pradesh,2021,1,Meerut,2197,1013101.95
uttar-pradesh,2021,1,Prayagraj,2180,1005312.23
uttar-pradesh,2021,2,Lucknow,23225,10706934.21
uttar-pradesh,2021,2,Kanpur Nagar,8923,4113590.17
uttar-pradesh,2021,2,Gautam Buddha Nagar,5507,2538856.31
uttar-pradesh,2021,2,Ghaziabad,4803,2214268.57
