state,year,quarter,brand,user_count,percentage
haryana,2021,1,Xiaomi,408990,0.26
haryana,2021,1,Samsung,326707,0.2
haryana,2021,1,Vivo,228272,0.145
haryana,2021,1,Oppo,176013,0.115
haryana,2021,1,Realme,148348,0.095
haryana,2021,1,OnePlus,69223,0.045
haryana,2021,1,Apple,56752,0.035
haryana,2021,1,Motorola,32032,0.02
haryana,2021,1,Others,130747,0.085
haryana,2021,2,Xiaomi,438492,0.26
haryana,2021,2,Samsung,330031,0.2
haryana,2021,2,Vivo,240487,0.145
haryana,2021,2,Oppo,193059,0.115
haryana,2021,2,Realme,149177,0.095
haryana,2021,2,OnePlus,70812,0.045
haryana,2021,2,Apple,58848,0.035
haryana,2021,2,Motorola,33017,0.02
haryana,2021,2,Others,139765,0.085
haryana,2021,3,Xiaomi,451196,0.26
haryana,2021,3,Samsung,360935,0.2
haryana,2021,3,Vivo,256889,0.145
haryana,2021,3,Oppo,208279,0.115
haryana,2021,3,Realme,168844,0.095
haryana,2021,3,OnePlus,76364,0.045
haryana,2021,3,Apple,58149,0.035
haryana,2021,3,Motorola,34707,0.02
haryana,2021,3,Others,155113,0.085
haryana,2021,4,Xiaomi,514972,0.26
haryana,2021,4,Samsung,400404,0.2
haryana,2021,4,Vivo,289038,0.145
haryana,2021,4,Oppo,223349,0.115
haryana,2021,4,Realme,184073,0.095
haryana,2021,4,OnePlus,91104,0.045
haryana,2021,4,Apple,66949,0.035
haryana,2021,4,Motorola,37587,0.02
haryana,2021,4,Others,164297,0.085
haryana,2022,1,Xiaomi,460022,0.26
haryana,2022,1,Samsung,360446,0.2
haryana,2022,1,Vivo,250876,0.145
haryana,2022,1,Oppo,198735,0.115
haryana,2022,1,Realme,168207,0.095
haryana,2022,1,OnePlus,83548,0.045
haryana,2022,1,Apple,63868,0.035
haryana,2022,1,Motorola,36366,0.02
haryana,2022,1,Others,145498,0.085
haryana,2022,2,Xiaomi,484816,0.26
haryana,2022,2,Samsung,367123,0.2
haryana,2022,2,Vivo,268165,0.145
haryana,2022,2,Oppo,216591,0.115
haryana,2022,2,Realme,187689,0.095
haryana,2022,2,OnePlus,89386,0.045
haryana,2022,2,Apple,66956,0.035
haryana,2022,2,Motorola,39658,0.02
haryana,2022,2,Others,168624,0.085
haryana,2022,3,Xiaomi,582118,0.26
haryana,2022,3,Samsung,458623,0.2
haryana,2022,3,Vivo,340581,0.145
haryana,2022,3,Oppo,263243,0.115
haryana,2022,3,Realme,212707,0.095
haryana,2022,3,OnePlus,107966,0.045
haryana,2022,3,Apple,81345,0.035
haryana,2022,3,Motorola,45314,0.02
haryana,2022,3,Others,192716,0.085
haryana,2022,4,Xiaomi,562750,0.26
haryana,2022,4,Samsung,413798,0.2
haryana,2022,4,Vivo,319277,0.145
haryana,2022,4,Oppo,236811,0.115
haryana,2022,4,Realme,202275,0.095
haryana,2022,4,OnePlus,101491,0.045
haryana,2022,4,Apple,77351,0.035
haryana,2022,4,Motorola,45033,0.02
haryana,2022,4,Others,181084,0.085
haryana,2023,1,Xiaomi,495304,0.26
haryana,2023,1,Samsung,371828,0.2
haryana,2023,1,Vivo,266792,0.145
haryana,2023,1,Oppo,220009,0.115
haryana,2023,1,Realme,177776,0.095
haryana,2023,1,OnePlus,87340,0.045
haryana,2023,1,Apple,62631,0.035
haryana,2023,1,Motorola,38955,0.02
haryana,2023,1,Others,160590,0.085
haryana,2023,2,Xiaomi,481142,0.26
haryana,2023,2,Samsung,367051,0.2
haryana,2023,2,Vivo,277569,0.145
haryana,2023,2,Oppo,217452,0.115
haryana,2023,2,Realme,174866,0.095
haryana,2023,2,OnePlus,84989,0.045
haryana,2023,2,Apple,64326,0.035
haryana,2023,2,Motorola,37709,0.02
haryana,2023,2,Others,167711,0.085
haryana,2023,3,Xiaomi,604735,0.26
haryana,2023,3,Samsung,446244,0.2
haryana,2023,3,Vivo,345960,0.145
haryana,2023,3,Oppo,276822,0.115
haryana,2023,3,Realme,227773,0.095
haryana,2023,3,OnePlus,102193,0.045
haryana,2023,3,Apple,79150,0.035
haryana,2023,3,Motorola,45002,0.02
haryana,2023,3,Others,197418,0.085
haryana,2023,4,Xiaomi,706264,0.26
haryana,2023,4,Samsung,541034,0.2
haryana,2023,4,Vivo,373561,0.145
haryana,2023,4,Oppo,300308,0.115
haryana,2023,4,Realme,249913,0.095
haryana,2023,4,OnePlus,118643,0.045
haryana,2023,4,Apple,94854,0.035
haryana,2023,4,Motorola,50052,0.02
haryana,2023,4,Others,220590,0.085
himachal-pradesh,2018,1,Xiaomi,45907,0.26
himachal-pradesh,2018,1,Samsung,38042,0.2
himachal-pradesh,2018,1,Vivo,25772,0.145
himachal-pradesh,2018,1,Oppo,22093,0.115
himachal-pradesh,2018,1,Realme,18128,0.095
himachal-pradesh,2018,1,OnePlus,8082,0.045
himachal-pradesh,2018,1,Apple,6139,0.035
himachal-pradesh,2018,1,Motorola,3655,0.02
himachal-pradesh,2018,1,Others,15239,0.085
himachal-pradesh,2018,2,Xiaomi,56196,0.26
himachal-pradesh,2018,2,Samsung,45170,0.2
himachal-pradesh,2018,2,Vivo,32280,0.145
himachal-pradesh,2018,2,Oppo,25946,0.115
himachal-pradesh,2018,2,Realme,21603,0.095
himachal-pradesh,2018,2,OnePlus,9421,0.045
himachal-pradesh,2018,2,Apple,7342,0.035
himachal-pradesh,2018,2,Motorola,4431,0.02
himachal-pradesh,2018,2,Others,18235,0.085
himachal-pradesh,2018,3,Xiaomi,60185,0.26
himachal-pradesh,2018,3,Samsung,49686,0.2
himachal-pradesh,2018,3,Vivo,35118,0.145
himachal-pradesh,2018,3,Oppo,26810,0.115
himachal-pradesh,2018,3,Realme,22225,0.095
himachal-pradesh,2018,3,OnePlus,10689,0.045
himachal-pradesh,2018,3,Apple,8102,0.035
himachal-pradesh,2018,3,Motorola,4592,0.02
himachal-pradesh,2018,3,Others,20165,0.085
himachal-pradesh,2018,4,Xiaomi,85208,0.26
himachal-pradesh,2018,4,Samsung,63846,0.2
himachal-pradesh,2018,4,Vivo,45323,0.145
himachal-pradesh,2018,4,Oppo,37026,0.115
himachal-pradesh,2018,4,Realme,30570,0.095
himachal-pradesh,2018,4,OnePlus,14884,0.045
himachal-pradesh,2018,4,Apple,10803,0.035
himachal-pradesh,2018,4,Motorola,6549,0.02
himachal-pradesh,2018,4,Others,25796,0.085
himachal-pradesh,2019,1,Xiaomi,66388,0.26
himachal-pradesh,2019,1,Samsung,52191,0.2
himachal-pradesh,2019,1,Vivo,35738,0.145
himachal-pradesh,2019,1,Oppo,29928,0.115
himachal-pradesh,2019,1,Realme,23159,0.095
himachal-pradesh,2019,1,OnePlus,11958,0.045
himachal-pradesh,2019,1,Apple,9304,0.035
himachal-pradesh,2019,1,Motorola,5298,0.02
himachal-pradesh,2019,1,Others,20982,0.085
himachal-pradesh,2019,2,Xiaomi,78156,0.26
himachal-pradesh,2019,2,Samsung,62374,0.2
himachal-pradesh,2019,2,Vivo,42893,0.145
himachal-pradesh,2019,2,Oppo,36927,0.115
himachal-pradesh,2019,2,Realme,28056,0.095
himachal-pradesh,2019,2,OnePlus,13552,0.045
himachal-pradesh,2019,2,Apple,10339,0.035
himachal-pradesh,2019,2,Motorola,6465,0.02
himachal-pradesh,2019,2,Others,27181,0.085
himachal-pradesh,2019,3,Xiaomi,75712,0.26
himachal-pradesh,2019,3,Samsung,59698,0.2
himachal-pradesh,2019,3,Vivo,43479,0.145
himachal-pradesh,2019,3,Oppo,35822,0.115
himachal-pradesh,2019,3,Realme,28785,0.095
himachal-pradesh,2019,3,OnePlus,13555,0.045
himachal-pradesh,2019,3,Apple,10852,0.035
himachal-pradesh,2019,3,Motorola,6174,0.02
himachal-pradesh,2019,3,Others,24895,0.085
himachal-pradesh,2019,4,Xiaomi,99979,0.26
himachal-pradesh,2019,4,Samsung,74784,0.2
himachal-pradesh,2019,4,Vivo,58691,0.145
himachal-pradesh,2019,4,Oppo,45975,0.115
himachal-pradesh,2019,4,Realme,35402,0.095
himachal-pradesh,2019,4,OnePlus,18362,0.045
himachal-pradesh,2019,4,Apple,13277,0.035
himachal-pradesh,2019,4,Motorola,7835,0.02
himachal-pradesh,2019,4,Others,34123,0.085
himachal-pradesh,2020,1,Xiaomi,78744,0.26
himachal-pradesh,2020,1,Samsung,58782,0.2
himachal-pradesh,2020,1,Vivo,42104,0.145
himachal-pradesh,2020,1,Oppo,34787,0.115
himachal-pradesh,2020,1,Realme,29429,0.095
himachal-pradesh,2020,1,OnePlus,12876,0.045
himachal-pradesh,2020,1,Apple,10513,0.035
himachal-pradesh,2020,1,Motorola,5723,0.02
himachal-pradesh,2020,1,Others,26430,0.085
himachal-pradesh,2020,2,Xiaomi,87807,0.26
himachal-pradesh,2020,2,Samsung,69439,0.2
himachal-pradesh,2020,2,Vivo,49011,0.145
himachal-pradesh,2020,2,Oppo,38975,0.115
himachal-pradesh,2020,2,Realme,33060,0.095
himachal-pradesh,2020,2,OnePlus,15490,0.045
himachal-pradesh,2020,2,Apple,11338,0.035
himachal-pradesh,2020,2,Motorola,6770,0.02
himachal-pradesh,2020,2,Others,29594,0.085
himachal-pradesh,2020,3,Xiaomi,96570,0.26
himachal-pradesh,2020,3,Samsung,70658,0.2
himachal-pradesh,2020,3,Vivo,54269,0.145
himachal-pradesh,2020,3,Oppo,40523,0.115
himachal-pradesh,2020,3,Realme,35169,0.095
himachal-pradesh,2020,3,OnePlus,16063,0.045
himachal-pradesh,2020,3,Apple,12375,0.035
himachal-pradesh,2020,3,Motorola,7189,0.02
himachal-pradesh,2020,3,Others,30103,0.085
himachal-pradesh,2020,4,Xiaomi,112626,0.26
himachal-pradesh,2020,4,Samsung,93491,0.2
himachal-pradesh,2020,4,Vivo,62662,0.145
himachal-pradesh,2020,4,Oppo,50228,0.115
himachal-pradesh,2020,4,Realme,41849,0.095
himachal-pradesh,2020,4,OnePlus,20532,0.045
himachal-pradesh,2020,4,Apple,14998,0.035
himachal-pradesh,2020,4,Motorola,8574,0.02
himachal-pradesh,2020,4,Others,36420,0.085
himachal-pradesh,2021,1,Xiaomi,94110,0.26
himachal-pradesh,2021,1,Samsung,79045,0.2
himachal-pradesh,2021,1,Vivo,57115,0.145
himachal-pradesh,2021,1,Oppo,41312,0.115
himachal-pradesh,2021,1,Realme,34898,0.095
himachal-pradesh,2021,1,OnePlus,17701,0.045
himachal-pradesh,2021,1,Apple,13047,0.035
himachal-pradesh,2021,1,Motorola,7440,0.02
himachal-pradesh,2021,1,Others,31509,0.085
himachal-pradesh,2021,2,Xiaomi,100121,0.26
himachal-pradesh,2021,2,Samsung,77605,0.2
himachal-pradesh,2021,2,Vivo,55490,0.145
himachal-pradesh,2021,2,Oppo,44807,0.115
himachal-pradesh,2021,2,Realme,36432,0.095
himachal-pradesh,2021,2,OnePlus,17490,0.045
himachal-pradesh,2021,2,Apple,13749,0.035
himachal-pradesh,2021,2,Motorola,7888,0.02
himachal-pradesh,2021,2,Others,33088,0.085
himachal-pradesh,2021,3,Xiaomi,109535,0.26
himachal-pradesh,2021,3,Samsung,87086,0.2
himachal-pradesh,2021,3,Vivo,61276,0.145
himachal-pradesh,2021,3,Oppo,49115,0.115
himachal-pradesh,2021,3,Realme,42256,0.095
himachal-pradesh,2021,3,OnePlus,19639,0.045
himachal-pradesh,2021,3,Apple,15401,0.035
himachal-pradesh,2021,3,Motorola,8640,0.02
himachal-pradesh,2021,3,Others,36458,0.085
himachal-pradesh,2021,4,Xiaomi,119568,0.26
himachal-pradesh,2021,4,Samsung,92835,0.2
himachal-pradesh,2021,4,Vivo,67820,0.145
himachal-pradesh,2021,4,Oppo,55454,0.115
himachal-pradesh,2021,4,Realme,43671,0.095
himachal-pradesh,2021,4,OnePlus,20490,0.045
himachal-pradesh,2021,4,Apple,16524,0.035
himachal-pradesh,2021,4,Motorola,9041,0.02
himachal-pradesh,2021,4,Others,39095,0.085
himachal-pradesh,2022,1,Xiaomi,122901,0.26
himachal-pradesh,2022,1,Samsung,95301,0.2
himachal-pradesh,2022,1,Vivo,70066,0.145
himachal-pradesh,2022,1,Oppo,55230,0.115
himachal-pradesh,2022,1,Realme,42838,0.095
himachal-pradesh,2022,1,OnePlus,21556,0.045
himachal-pradesh,2022,1,Apple,16190,0.035
himachal-pradesh,2022,1,Motorola,9038,0.02
himachal-pradesh,2022,1,Others,40482,0.085
himachal-pradesh,2022,2,Xiaomi,121944,0.26
himachal-pradesh,2022,2,Samsung,94512,0.2
himachal-pradesh,2022,2,Vivo,71469,0.145
himachal-pradesh,2022,2,Oppo,57999,0.115
himachal-pradesh,2022,2,Realme,47417,0.095
himachal-pradesh,2022,2,OnePlus,22801,0.045
himachal-pradesh,2022,2,Apple,16629,0.035
himachal-pradesh,2022,2,Motorola,9715,0.02
himachal-pradesh,2022,2,Others,42847,0.085
himachal-pradesh,2022,3,Xiaomi,123961,0.26
himachal-pradesh,2022,3,Samsung,97400,0.2
himachal-pradesh,2022,3,Vivo,74182,0.145
himachal-pradesh,2022,3,Oppo,58838,0.115
himachal-pradesh,2022,3,Realme,45236,0.095
himachal-pradesh,2022,3,OnePlus,21902,0.045
himachal-pradesh,2022,3,Apple,17905,0.035
himachal-pradesh,2022,3,Motorola,10397,0.02
himachal-pradesh,2022,3,Others,40449,0.085
himachal-pradesh,2022,4,Xiaomi,168783,0.26
himachal-pradesh,2022,4,Samsung,127955,0.2
himachal-pradesh,2022,4,Vivo,90911,0.145
himachal-pradesh,2022,4,Oppo,70828,0.115
himachal-pradesh,2022,4,Realme,61299,0.095
himachal-pradesh,2022,4,OnePlus,29049,0.045
himachal-pradesh,2022,4,Apple,20808,0.035
himachal-pradesh,2022,4,Motorola,12822,0.02
himachal-pradesh,2022,4,Others,54222,0.085
himachal-pradesh,2023,1,Xiaomi,121326,0.26
himachal-pradesh,2023,1,Samsung,98425,0.2
himachal-pradesh,2023,1,Vivo,71235,0.145
himachal-pradesh,2023,1,Oppo,55077,0.115
himachal-pradesh,2023,1,Realme,44604,0.095
himachal-pradesh,2023,1,OnePlus,20603,0.045
himachal-pradesh,2023,1,Apple,17438,0.035
himachal-pradesh,2023,1,Motorola,9216,0.02
himachal-pradesh,2023,1,Others,40744,0.085
himachal-pradesh,2023,2,Xiaomi,135643,0.26
himachal-pradesh,2023,2,Samsung,105081,0.2
himachal-pradesh,2023,2,Vivo,77689,0.145
himachal-pradesh,2023,2,Oppo,62829,0.115
himachal-pradesh,2023,2,Realme,48355,0.095
himachal-pradesh,2023,2,OnePlus,24599,0.045
himachal-pradesh,2023,2,Apple,19093,0.035
himachal-pradesh,2023,2,Motorola,10301,0.02
himachal-pradesh,2023,2,Others,44378,0.085
himachal-pradesh,2023,3,Xiaomi,150254,0.26
himachal-pradesh,2023,3,Samsung,117506,0.2
himachal-pradesh,2023,3,Vivo,79767,0.145
himachal-pradesh,2023,3,Oppo,65466,0.115
himachal-pradesh,2023,3,Realme,56315,0.095
himachal-pradesh,2023,3,OnePlus,24364,0.045
himachal-pradesh,2023,3,Apple,19715,0.035
himachal-pradesh,2023,3,Motorola,10900,0.02
himachal-pradesh,2023,3,Others,46479,0.085
himachal-pradesh,2023,4,Xiaomi,169248,0.26
himachal-pradesh,2023,4,Samsung,131311,0.2
himachal-pradesh,2023,4,Vivo,90125,0.145
himachal-pradesh,2023,4,Oppo,69464,0.115
himachal-pradesh,2023,4,Realme,58560,0.095
himachal-pradesh,2023,4,OnePlus,27348,0.045
himachal-pradesh,2023,4,Apple,22976,0.035
himachal-pradesh,2023,4,Motorola,12892,0.02
himachal-pradesh,2023,4,Others,53373,0.085
jammu-&-kashmir,2018,1,Xiaomi,57256,0.26
jammu-&-kashmir,2018,1,Samsung,44947,0.2
jammu-&-kashmir,2018,1,Vivo,33921,0.145
jammu-&-kashmir,2018,1,Oppo,26576,0.115
jammu-&-kashmir,2018,1,Realme,20236,0.095
jammu-&-kashmir,2018,1,OnePlus,10050,0.045
jammu-&-kashmir,2018,1,Apple,7566,0.035
jammu-&-kashmir,2018,1,Motorola,4659,0.02
jammu-&-kashmir,2018,1,Others,19346,0.085
jammu-&-kashmir,2018,2,Xiaomi,57568,0.26
jammu-&-kashmir,2018,2,Samsung,44047,0.2
jammu-&-kashmir,2018,2,Vivo,30866,0.145
jammu-&-kashmir,2018,2,Oppo,24612,0.115
jammu-&-kashmir,2018,2,Realme,21194,0.095
jammu-&-kashmir,2018,2,OnePlus,9441,0.045
jammu-&-kashmir,2018,2,Apple,7602,0.035
jammu-&-kashmir,2018,2,Motorola,4287,0.02
jammu-&-kashmir,2018,2,Others,17712,0.085
jammu-&-kashmir,2018,3,Xiaomi,66767,0.26
jammu-&-kashmir,2018,3,Samsung,53870,0.2
jammu-&-kashmir,2018,3,Vivo,38691,0.145
jammu-&-kashmir,2018,3,Oppo,30981,0.115
jammu-&-kashmir,2018,3,Realme,25646,0.095
jammu-&-kashmir,2018,3,OnePlus,11330,0.045
jammu-&-kashmir,2018,3,Apple,9125,0.035
jammu-&-kashmir,2018,3,Motorola,5091,0.02
jammu-&-kashmir,2018,3,Others,22160,0.085
jammu-&-kashmir,2018,4,Xiaomi,83656,0.26
jammu-&-kashmir,2018,4,Samsung,61731,0.2
jammu-&-kashmir,2018,4,Vivo,44968,0.145
jammu-&-kashmir,2018,4,Oppo,36664,0.115
jammu-&-kashmir,2018,4,Realme,28556,0.095
jammu-&-kashmir,2018,4,OnePlus,14267,0.045
jammu-&-kashmir,2018,4,Apple,10671,0.035
jammu-&-kashmir,2018,4,Motorola,5979,0.02
jammu-&-kashmir,2018,4,Others,26187,0.085
jammu-&-kashmir,2019,1,Xiaomi,79785,0.26
jammu-&-kashmir,2019,1,Samsung,57876,0.2
jammu-&-kashmir,2019,1,Vivo,42134,0.145
jammu-&-kashmir,2019,1,Oppo,33233,0.115
jammu-&-kashmir,2019,1,Realme,29214,0.095
jammu-&-kashmir,2019,1,OnePlus,13577,0.045
jammu-&-kashmir,2019,1,Apple,10632,0.035
jammu-&-kashmir,2019,1,Motorola,5821,0.02
jammu-&-kashmir,2019,1,Others,23986,0.085
jammu-&-kashmir,2019,2,Xiaomi,91428,0.26
jammu-&-kashmir,2019,2,Samsung,63999,0.2
jammu-&-kashmir,2019,2,Vivo,50731,0.145
jammu-&-kashmir,2019,2,Oppo,37388,0.115
jammu-&-kashmir,2019,2,Realme,31574,0.095
jammu-&-kashmir,2019,2,OnePlus,14796,0.045
jammu-&-kashmir,2019,2,Apple,12194,0.035
jammu-&-kashmir,2019,2,Motorola,6873,0.02
jammu-&-kashmir,2019,2,Others,29911,0.085
jammu-&-kashmir,2019,3,Xiaomi,107820,0.26
jammu-&-kashmir,2019,3,Samsung,77593,0.2
jammu-&-kashmir,2019,3,Vivo,55111,0.145
jammu-&-kashmir,2019,3,Oppo,47079,0.115
jammu-&-kashmir,2019,3,Realme,36949,0.095
jammu-&-kashmir,2019,3,OnePlus,18213,0.045
jammu-&-kashmir,2019,3,Apple,13543,0.035
jammu-&-kashmir,2019,3,Motorola,7636,0.02
jammu-&-kashmir,2019,3,Others,34318,0.085
jammu-&-kashmir,2019,4,Xiaomi,106655,0.26
jammu-&-kashmir,2019,4,Samsung,84086,0.2
jammu-&-kashmir,2019,4,Vivo,60961,0.145
jammu-&-kashmir,2019,4,Oppo,47919,0.115
jammu-&-kashmir,2019,4,Realme,38804,0.095
jammu-&-kashmir,2019,4,OnePlus,19363,0.045
jammu-&-kashmir,2019,4,Apple,15430,0.035
jammu-&-kashmir,2019,4,Motorola,8514,0.02
jammu-&-kashmir,2019,4,Others,34524,0.085
jammu-&-kashmir,2020,1,Xiaomi,81633,0.26
jammu-&-kashmir,2020,1,Samsung,65937,0.2
jammu-&-kashmir,2020,1,Vivo,46009,0.145
jammu-&-kashmir,2020,1,Oppo,39125,0.115
jammu-&-kashmir,2020,1,Realme,32182,0.095
jammu-&-kashmir,2020,1,OnePlus,14317,0.045
jammu-&-kashmir,2020,1,Apple,11040,0.035
jammu-&-kashmir,2020,1,Motorola,6266,0.02
jammu-&-kashmir,2020,1,Others,28006,0.085
jammu-&-kashmir,2020,2,Xiaomi,101677,0.26
jammu-&-kashmir,2020,2,Samsung,76894,0.2
jammu-&-kashmir,2020,2,Vivo,56650,0.145
jammu-&-kashmir,2020,2,Oppo,43234,0.115
jammu-&-kashmir,2020,2,Realme,36400,0.095
jammu-&-kashmir,2020,2,OnePlus,17204,0.045
jammu-&-kashmir,2020,2,Apple,12712,0.035
jammu-&-kashmir,2020,2,Motorola,7843,0.02
jammu-&-kashmir,2020,2,Others,31562,0.085
jammu-&-kashmir,2020,3,Xiaomi,98864,0.26
jammu-&-kashmir,2020,3,Samsung,75235,0.2
jammu-&-kashmir,2020,3,Vivo,55184,0.145
jammu-&-kashmir,2020,3,Oppo,45984,0.115
jammu-&-kashmir,2020,3,Realme,35423,0.095
jammu-&-kashmir,2020,3,OnePlus,18057,0.045
jammu-&-kashmir,2020,3,Apple,13971,0.035
jammu-&-kashmir,2020,3,Motorola,7454,0.02
jammu-&-kashmir,2020,3,Others,33824,0.085
jammu-&-kashmir,2020,4,Xiaomi,144929,0.26
jammu-&-kashmir,2020,4,Samsung,118019,0.2
jammu-&-kashmir,2020,4,Vivo,88338,0.145
jammu-&-kashmir,2020,4,Oppo,70397,0.115
jammu-&-kashmir,2020,4,Realme,56561,0.095
jammu-&-kashmir,2020,4,OnePlus,26449,0.045
jammu-&-kashmir,2020,4,Apple,19597,0.035
jammu-&-kashmir,2020,4,Motorola,11543,0.02
jammu-&-kashmir,2020,4,Others,48552,0.085
jammu-&-kashmir,2021,1,Xiaomi,118837,0.26
jammu-&-kashmir,2021,1,Samsung,93957,0.2
jammu-&-kashmir,2021,1,Vivo,66415,0.145
jammu-&-kashmir,2021,1,Oppo,54889,0.115
jammu-&-kashmir,2021,1,Realme,43439,0.095
jammu-&-kashmir,2021,1,OnePlus,21291,0.045
jammu-&-kashmir,2021,1,Apple,15814,0.035
jammu-&-kashmir,2021,1,Motorola,9292,0.02
jammu-&-kashmir,2021,1,Others,39437,0.085
jammu-&-kashmir,2021,2,Xiaomi,115429,0.26
jammu-&-kashmir,2021,2,Samsung,89850,0.2
jammu-&-kashmir,2021,2,Vivo,63474,0.145
jammu-&-kashmir,2021,2,Oppo,50298,0.115
jammu-&-kashmir,2021,2,Realme,41167,0.095
jammu-&-kashmir,2021,2,OnePlus,19275,0.045
jammu-&-kashmir,2021,2,Apple,14772,0.035
jammu-&-kashmir,2021,2,Motorola,8379,0.02
jammu-&-kashmir,2021,2,Others,38402,0.085
jammu-&-kashmir,2021,3,Xiaomi,124097,0.26
jammu-&-kashmir,2021,3,Samsung,99888,0.2
jammu-&-kashmir,2021,3,Vivo,69855,0.145
jammu-&-kashmir,2021,3,Oppo,56226,0.115
jammu-&-kashmir,2021,3,Realme,49220,0.095
jammu-&-kashmir,2021,3,OnePlus,22393,0.045
jammu-&-kashmir,2021,3,Apple,18055,0.035
jammu-&-kashmir,2021,3,Motorola,10098,0.02
jammu-&-kashmir,2021,3,Others,42897,0.085
jammu-&-kashmir,2021,4,Xiaomi,140765,0.26
jammu-&-kashmir,2021,4,Samsung,107744,0.2
jammu-&-kashmir,2021,4,Vivo,83490,0.145
jammu-&-kashmir,2021,4,Oppo,65507,0.115
jammu-&-kashmir,2021,4,Realme,51393,0.095
jammu-&-kashmir,2021,4,OnePlus,24623,0.045
jammu-&-kashmir,2021,4,Apple,19306,0.035
jammu-&-kashmir,2021,4,Motorola,10835,0.02
jammu-&-kashmir,2021,4,Others,48506,0.085
jammu-&-kashmir,2022,1,Xiaomi,125336,0.26
jammu-&-kashmir,2022,1,Samsung,104396,0.2
jammu-&-kashmir,2022,1,Vivo,72898,0.145
jammu-&-kashmir,2022,1,Oppo,55394,0.115
jammu-&-kashmir,2022,1,Realme,49692,0.095
jammu-&-kashmir,2022,1,OnePlus,23017,0.045
jammu-&-kashmir,2022,1,Apple,18578,0.035
jammu-&-kashmir,2022,1,Motorola,10355,0.02
jammu-&-kashmir,2022,1,Others,41258,0.085
jammu-&-kashmir,2022,2,Xiaomi,128449,0.26
jammu-&-kashmir,2022,2,Samsung,97704,0.2
jammu-&-kashmir,2022,2,Vivo,75127,0.145
jammu-&-kashmir,2022,2,Oppo,55999,0.115
jammu-&-kashmir,2022,2,Realme,46088,0.095
jammu-&-kashmir,2022,2,OnePlus,22710,0.045
jammu-&-kashmir,2022,2,Apple,17135,0.035
jammu-&-kashmir,2022,2,Motorola,10003,0.02
jammu-&-kashmir,2022,2,Others,41168,0.085
jammu-&-kashmir,2022,3,Xiaomi,141437,0.26
jammu-&-kashmir,2022,3,Samsung,110563,0.2
jammu-&-kashmir,2022,3,Vivo,75374,0.145
jammu-&-kashmir,2022,3,Oppo,58041,0.115
jammu-&-kashmir,2022,3,Realme,51031,0.095
jammu-&-kashmir,2022,3,OnePlus,24227,0.045
jammu-&-kashmir,2022,3,Apple,19069,0.035
jammu-&-kashmir,2022,3,Motorola,10266,0.02
jammu-&-kashmir,2022,3,Others,44727,0.085
jammu-&-kashmir,2022,4,Xiaomi,172989,0.26
jammu-&-kashmir,2022,4,Samsung,123687,0.2
jammu-&-kashmir,2022,4,Vivo,88598,0.145
jammu-&-kashmir,2022,4,Oppo,73950,0.115
jammu-&-kashmir,2022,4,Realme,59908,0.095
jammu-&-kashmir,2022,4,OnePlus,28386,0.045
jammu-&-kashmir,2022,4,Apple,22192,0.035
jammu-&-kashmir,2022,4,Motorola,12188,0.02
jammu-&-kashmir,2022,4,Others,56410,0.085
jammu-&-kashmir,2023,1,Xiaomi,140430,0.26
jammu-&-kashmir,2023,1,Samsung,106904,0.2
jammu-&-kashmir,2023,1,Vivo,74963,0.145
jammu-&-kashmir,2023,1,Oppo,64032,0.115
jammu-&-kashmir,2023,1,Realme,50028,0.095
jammu-&-kashmir,2023,1,OnePlus,25001,0.045
jammu-&-kashmir,2023,1,Apple,17825,0.035
jammu-&-kashmir,2023,1,Motorola,10209,0.02
jammu-&-kashmir,2023,1,Others,45435,0.085
jammu-&-kashmir,2023,2,Xiaomi,143883,0.26
jammu-&-kashmir,2023,2,Samsung,112568,0.2
jammu-&-kashmir,2023,2,Vivo,84053,0.145
jammu-&-kashmir,2023,2,Oppo,66131,0.115
jammu-&-kashmir,2023,2,Realme,52193,0.095
jammu-&-kashmir,2023,2,OnePlus,25279,0.045
jammu-&-kashmir,2023,2,Apple,18953,0.035
jammu-&-kashmir,2023,2,Motorola,10529,0.02
jammu-&-kashmir,2023,2,Others,47146,0.085
jammu-&-kashmir,2023,3,Xiaomi,159025,0.26
jammu-&-kashmir,2023,3,Samsung,125925,0.2
jammu-&-kashmir,2023,3,Vivo,95188,0.145
jammu-&-kashmir,2023,3,Oppo,72934,0.115
jammu-&-kashmir,2023,3,Realme,62330,0.095
jammu-&-kashmir,2023,3,OnePlus,28541,0.045
jammu-&-kashmir,2023,3,Apple,22599,0.035
jammu-&-kashmir,2023,3,Motorola,12384,0.02
jammu-&-kashmir,2023,3,Others,54521,0.085
jammu-&-kashmir,2023,4,Xiaomi,202834,0.26
jammu-&-kashmir,2023,4,Samsung,155348,0.2
jammu-&-kashmir,2023,4,Vivo,108779,0.145
jammu-&-kashmir,2023,4,Oppo,85390,0.115
jammu-&-kashmir,2023,4,Realme,73079,0.095
jammu-&-kashmir,2023,4,OnePlus,33927,0.045
jammu-&-kashmir,2023,4,Apple,25019,0.035
jammu-&-kashmir,2023,4,Motorola,14713,0.02
jammu-&-kashmir,2023,4,Others,60541,0.085
jharkhand,2018,1,Xiaomi,92525,0.26
jharkhand,2018,1,Samsung,74374,0.2
jharkhand,2018,1,Vivo,53064,0.145
jharkhand,2018,1,Oppo,43838,0.115
